document_tone/tones/0/score,document_tone/tones/0/tone_id,document_tone/tones/0/tone_name,document_tone/tones/1/score,document_tone/tones/1/tone_id,document_tone/tones/1/tone_name,document_tone/tones/2/score,document_tone/tones/2/tone_id,document_tone/tones/2/tone_name
0.571918,joy,Joy,0.539235,tentative,Tentative,0.628439,analytical,Analytical
0.786351,joy,Joy,0.641205,analytical,Analytical,,,
0.78676,joy,Joy,0.822692,analytical,Analytical,,,
,,,,,,,,
0.589557,sadness,Sadness,0.848326,analytical,Analytical,,,
0.804844,joy,Joy,,,,,,
0.531975,joy,Joy,,,,,,
0.830133,joy,Joy,0.612362,analytical,Analytical,,,
0.631049,joy,Joy,,,,,,
0.625389,joy,Joy,,,,,,
0.615394,analytical,Analytical,,,,,,
0.948774,joy,Joy,0.747994,analytical,Analytical,,,
0.659084,analytical,Analytical,,,,,,
0.915761,joy,Joy,,,,,,
0.651954,sadness,Sadness,0.511119,tentative,Tentative,0.508815,analytical,Analytical
0.644001,joy,Joy,0.60456,analytical,Analytical,,,
0.661104,joy,Joy,0.560098,analytical,Analytical,,,
0.750217,joy,Joy,,,,,,
0.528752,analytical,Analytical,,,,,,
0.777201,joy,Joy,0.618451,confident,Confident,0.959869,analytical,Analytical
0.593614,joy,Joy,,,,,,
0.649618,sadness,Sadness,,,,,,
0.525007,tentative,Tentative,,,,,,
0.698778,joy,Joy,,,,,,
0.537894,joy,Joy,,,,,,
,,,,,,,,
0.768063,joy,Joy,,,,,,
0.614638,sadness,Sadness,,,,,,
0.782593,joy,Joy,,,,,,
0.631766,joy,Joy,,,,,,
,,,,,,,,
0.621006,sadness,Sadness,,,,,,
0.728394,analytical,Analytical,,,,,,
0.762657,joy,Joy,,,,,,
0.698715,joy,Joy,,,,,,
0.708146,joy,Joy,0.588807,tentative,Tentative,0.64763,analytical,Analytical
0.585837,sadness,Sadness,,,,,,
0.541132,joy,Joy,,,,,,
0.518555,tentative,Tentative,0.789192,analytical,Analytical,,,
0.572017,sadness,Sadness,0.729909,tentative,Tentative,0.59041,analytical,Analytical
0.942438,joy,Joy,,,,,,
0.549828,confident,Confident,,,,,,
0.699397,joy,Joy,0.681699,tentative,Tentative,0.7922,analytical,Analytical
,,,,,,,,
0.846416,analytical,Analytical,,,,,,
0.895294,joy,Joy,,,,,,
0.561312,sadness,Sadness,,,,,,
,,,,,,,,
0.825284,joy,Joy,0.613897,analytical,Analytical,,,
0.556496,sadness,Sadness,0.650642,analytical,Analytical,,,
0.806108,joy,Joy,0.786751,analytical,Analytical,,,
0.926773,joy,Joy,,,,,,
0.661291,sadness,Sadness,0.508613,confident,Confident,0.539686,analytical,Analytical
0.841734,joy,Joy,,,,,,
0.721197,sadness,Sadness,,,,,,
0.700371,joy,Joy,0.587662,analytical,Analytical,,,
0.593931,sadness,Sadness,0.686971,tentative,Tentative,,,
0.705304,fear,Fear,0.698904,tentative,Tentative,,,
,,,,,,,,
,,,,,,,,
0.706995,joy,Joy,,,,,,
0.737119,sadness,Sadness,0.693724,analytical,Analytical,,,
0.638597,sadness,Sadness,0.600693,tentative,Tentative,,,
0.51713,joy,Joy,,,,,,
0.808226,joy,Joy,,,,,,
0.812766,joy,Joy,,,,,,
0.90676,joy,Joy,0.613236,analytical,Analytical,,,
0.592667,joy,Joy,0.655458,analytical,Analytical,,,
,,,,,,,,
0.772398,joy,Joy,0.704683,tentative,Tentative,,,
0.535426,joy,Joy,,,,,,
0.630589,joy,Joy,0.875001,analytical,Analytical,,,
,,,,,,,,
0.834279,joy,Joy,,,,,,
,,,,,,,,
0.726088,joy,Joy,,,,,,
0.934561,joy,Joy,0.561632,analytical,Analytical,,,
,,,,,,,,
0.560098,analytical,Analytical,,,,,,
0.711238,joy,Joy,,,,,,
0.682315,analytical,Analytical,,,,,,
0.781717,sadness,Sadness,,,,,,
0.693626,analytical,Analytical,,,,,,
0.553617,sadness,Sadness,,,,,,
0.580555,joy,Joy,,,,,,
0.531427,fear,Fear,,,,,,
0.557215,joy,Joy,,,,,,
0.784004,sadness,Sadness,0.772113,analytical,Analytical,,,
0.65055,joy,Joy,0.579367,analytical,Analytical,,,
0.599421,analytical,Analytical,,,,,,
0.550127,analytical,Analytical,,,,,,
0.513022,analytical,Analytical,,,,,,
0.652096,joy,Joy,,,,,,
0.706174,joy,Joy,0.615352,tentative,Tentative,,,
0.563796,sadness,Sadness,0.555401,analytical,Analytical,,,
0.537975,joy,Joy,,,,,,
0.640354,tentative,Tentative,,,,,,
0.731163,sadness,Sadness,0.800346,analytical,Analytical,,,
0.713538,joy,Joy,,,,,,
,,,,,,,,
0.500485,sadness,Sadness,0.773406,analytical,Analytical,,,
0.582155,sadness,Sadness,0.729932,confident,Confident,,,
0.809789,joy,Joy,0.74886,analytical,Analytical,,,
,,,,,,,,
0.805921,joy,Joy,0.752684,analytical,Analytical,,,
0.680527,joy,Joy,,,,,,
0.640347,sadness,Sadness,,,,,,
0.725595,sadness,Sadness,0.814449,tentative,Tentative,0.679906,analytical,Analytical
0.806106,joy,Joy,,,,,,
0.705126,joy,Joy,0.525926,confident,Confident,,,
0.778817,sadness,Sadness,0.650369,analytical,Analytical,,,
,,,,,,,,
,,,,,,,,
0.654858,joy,Joy,,,,,,
0.662194,joy,Joy,,,,,,
0.794412,joy,Joy,,,,,,
0.521403,joy,Joy,,,,,,
0.564593,tentative,Tentative,0.674982,analytical,Analytical,,,
0.577301,sadness,Sadness,,,,,,
,,,,,,,,
0.620651,sadness,Sadness,0.628267,tentative,Tentative,,,
0.555272,joy,Joy,0.548904,analytical,Analytical,,,
0.583924,sadness,Sadness,0.55698,analytical,Analytical,,,
0.790846,joy,Joy,0.543283,tentative,Tentative,0.540526,analytical,Analytical
0.810554,joy,Joy,,,,,,
0.890939,joy,Joy,0.814449,tentative,Tentative,,,
0.841855,joy,Joy,0.683826,analytical,Analytical,,,
0.534913,sadness,Sadness,0.543321,analytical,Analytical,,,
0.853109,analytical,Analytical,,,,,,
0.677855,joy,Joy,0.711887,analytical,Analytical,,,
0.529978,fear,Fear,,,,,,
0.618954,sadness,Sadness,,,,,,
,,,,,,,,
0.860177,joy,Joy,,,,,,
0.614818,joy,Joy,0.634219,tentative,Tentative,,,
0.725043,joy,Joy,0.685281,confident,Confident,,,
0.555786,joy,Joy,,,,,,
0.647375,joy,Joy,,,,,,
,,,,,,,,
0.511808,analytical,Analytical,,,,,,
0.590014,sadness,Sadness,0.747355,tentative,Tentative,,,
0.637133,joy,Joy,0.871793,analytical,Analytical,,,
0.604429,joy,Joy,0.506277,analytical,Analytical,,,
0.636649,joy,Joy,,,,,,
,,,,,,,,
0.599484,tentative,Tentative,,,,,,
0.798731,joy,Joy,0.693292,confident,Confident,,,
0.539178,sadness,Sadness,,,,,,
0.553144,sadness,Sadness,,,,,,
0.527661,sadness,Sadness,,,,,,
0.541541,sadness,Sadness,0.811849,analytical,Analytical,,,
0.625657,sadness,Sadness,0.687768,analytical,Analytical,,,
0.837517,anger,Anger,,,,,,
0.529377,analytical,Analytical,,,,,,
0.769292,joy,Joy,,,,,,
0.811934,sadness,Sadness,0.624444,analytical,Analytical,,,
0.822231,tentative,Tentative,0.635197,analytical,Analytical,,,
0.728223,joy,Joy,,,,,,
0.563442,analytical,Analytical,,,,,,
,,,,,,,,
0.670282,sadness,Sadness,,,,,,
0.562871,sadness,Sadness,,,,,,
0.684705,sadness,Sadness,,,,,,
0.648793,joy,Joy,,,,,,
0.600994,joy,Joy,,,,,,
0.526422,sadness,Sadness,,,,,,
0.639772,joy,Joy,,,,,,
,,,,,,,,
0.636828,anger,Anger,,,,,,
,,,,,,,,
0.529595,joy,Joy,0.686267,tentative,Tentative,,,
0.755481,joy,Joy,0.702543,analytical,Analytical,,,
0.588413,joy,Joy,,,,,,
0.932609,joy,Joy,0.579436,confident,Confident,,,
0.561013,joy,Joy,0.746925,analytical,Analytical,,,
0.672077,joy,Joy,,,,,,
,,,,,,,,
0.537163,joy,Joy,,,,,,
0.625479,sadness,Sadness,0.776154,analytical,Analytical,,,
,,,,,,,,
0.820788,joy,Joy,0.532616,analytical,Analytical,,,
0.573116,joy,Joy,,,,,,
0.644408,joy,Joy,0.638807,analytical,Analytical,,,
,,,,,,,,
0.509761,joy,Joy,,,,,,
0.815637,fear,Fear,,,,,,
0.515272,joy,Joy,,,,,,
0.550679,joy,Joy,0.513869,tentative,Tentative,,,
0.82401,sadness,Sadness,,,,,,
0.836154,joy,Joy,,,,,,
0.939992,joy,Joy,,,,,,
0.780535,joy,Joy,0.59233,analytical,Analytical,,,
0.669873,joy,Joy,0.518323,confident,Confident,,,
,,,,,,,,
0.648381,analytical,Analytical,,,,,,
0.571944,sadness,Sadness,0.525007,tentative,Tentative,0.705784,analytical,Analytical
0.585806,joy,Joy,0.539235,tentative,Tentative,,,
0.681018,sadness,Sadness,,,,,,
0.567381,joy,Joy,,,,,,
0.754133,joy,Joy,0.64237,analytical,Analytical,,,
,,,,,,,,
0.776522,joy,Joy,,,,,,
0.836187,joy,Joy,0.596871,analytical,Analytical,,,
0.613236,analytical,Analytical,,,,,,
0.71522,joy,Joy,,,,,,
0.813486,joy,Joy,,,,,,
0.654505,sadness,Sadness,0.500545,analytical,Analytical,,,
0.551078,sadness,Sadness,,,,,,
0.633554,joy,Joy,,,,,,
0.908948,joy,Joy,0.656861,analytical,Analytical,,,
0.65036,sadness,Sadness,,,,,,
0.667021,joy,Joy,,,,,,
0.567317,joy,Joy,,,,,,
0.953467,joy,Joy,0.540894,confident,Confident,0.730335,analytical,Analytical
0.72711,sadness,Sadness,0.768414,analytical,Analytical,0.805499,tentative,Tentative
0.570397,sadness,Sadness,0.567982,tentative,Tentative,,,
0.701766,sadness,Sadness,0.511119,tentative,Tentative,,,
,,,,,,,,
0.768939,joy,Joy,0.70552,analytical,Analytical,,,
0.714803,joy,Joy,0.783854,confident,Confident,,,
0.625971,joy,Joy,,,,,,
0.723305,tentative,Tentative,,,,,,
0.694932,joy,Joy,,,,,,
,,,,,,,,
0.596565,joy,Joy,,,,,,
0.693399,joy,Joy,,,,,,
,,,,,,,,
0.689188,fear,Fear,,,,,,
0.58976,joy,Joy,0.594809,analytical,Analytical,,,
0.907446,fear,Fear,0.573356,analytical,Analytical,,,
0.50146,sadness,Sadness,,,,,,
,,,,,,,,
0.739259,analytical,Analytical,,,,,,
0.520029,fear,Fear,,,,,,
0.706961,sadness,Sadness,,,,,,
0.591558,fear,Fear,,,,,,
0.521562,sadness,Sadness,,,,,,
0.679038,sadness,Sadness,0.6821,confident,Confident,,,
,,,,,,,,
,,,,,,,,
0.563235,joy,Joy,0.579367,analytical,Analytical,,,
0.50251,joy,Joy,0.501009,fear,Fear,,,
,,,,,,,,
0.767076,analytical,Analytical,,,,,,
,,,,,,,,
0.595947,joy,Joy,,,,,,
0.574079,joy,Joy,,,,,,
,,,,,,,,
0.675288,joy,Joy,,,,,,
0.534945,confident,Confident,,,,,,
0.713733,joy,Joy,,,,,,
,,,,,,,,
0.556108,sadness,Sadness,0.674143,analytical,Analytical,,,
0.683808,sadness,Sadness,,,,,,
0.649458,sadness,Sadness,0.520224,analytical,Analytical,,,
0.574477,analytical,Analytical,,,,,,
0.682861,joy,Joy,0.561208,tentative,Tentative,,,
0.740789,joy,Joy,0.701238,analytical,Analytical,,,
,,,,,,,,
0.716804,analytical,Analytical,,,,,,
0.691505,joy,Joy,,,,,,
0.674705,sadness,Sadness,,,,,,
0.665885,analytical,Analytical,,,,,,
0.796627,joy,Joy,0.723305,tentative,Tentative,,,
0.718022,sadness,Sadness,,,,,,
0.500786,sadness,Sadness,,,,,,
0.692189,joy,Joy,,,,,,
,,,,,,,,
0.571875,joy,Joy,0.585964,analytical,Analytical,,,
0.645361,analytical,Analytical,,,,,,
0.708658,joy,Joy,,,,,,
0.643903,joy,Joy,,,,,,
0.683917,joy,Joy,,,,,,
0.754355,sadness,Sadness,0.574477,analytical,Analytical,,,
,,,,,,,,
0.778403,sadness,Sadness,0.515981,analytical,Analytical,,,
0.647986,tentative,Tentative,0.696501,analytical,Analytical,,,
0.667797,sadness,Sadness,,,,,,
0.627359,tentative,Tentative,,,,,,
0.644197,joy,Joy,0.690621,analytical,Analytical,,,
0.646846,sadness,Sadness,0.563696,tentative,Tentative,,,
0.57374,tentative,Tentative,0.589295,analytical,Analytical,,,
0.711192,sadness,Sadness,,,,,,
0.589952,joy,Joy,0.644032,analytical,Analytical,,,
0.699782,joy,Joy,0.586702,analytical,Analytical,,,
0.81842,joy,Joy,0.591614,analytical,Analytical,,,
0.911577,joy,Joy,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
0.51643,sadness,Sadness,,,,,,
0.827773,joy,Joy,0.633185,analytical,Analytical,,,
0.764835,joy,Joy,,,,,,
0.636297,joy,Joy,,,,,,
,,,,,,,,
0.673268,joy,Joy,0.787944,confident,Confident,,,
0.747476,joy,Joy,,,,,,
0.764194,joy,Joy,,,,,,
0.81423,joy,Joy,,,,,,
0.670707,joy,Joy,,,,,,
,,,,,,,,
0.521799,joy,Joy,0.640792,analytical,Analytical,,,
0.876137,joy,Joy,0.698904,tentative,Tentative,,,
0.861852,joy,Joy,,,,,,
0.795693,sadness,Sadness,,,,,,
0.936554,joy,Joy,0.530658,tentative,Tentative,,,
0.796331,joy,Joy,,,,,,
0.714311,sadness,Sadness,0.65507,analytical,Analytical,,,
0.869253,joy,Joy,,,,,,
0.586519,sadness,Sadness,,,,,,
,,,,,,,,
0.850311,joy,Joy,0.641954,analytical,Analytical,,,
0.832374,joy,Joy,,,,,,
0.916377,joy,Joy,,,,,,
0.799291,joy,Joy,,,,,,
0.664528,joy,Joy,0.652611,analytical,Analytical,,,
0.679788,analytical,Analytical,,,,,,
,,,,,,,,
0.687785,anger,Anger,0.881398,tentative,Tentative,,,
0.578905,sadness,Sadness,,,,,,
0.793758,joy,Joy,,,,,,
0.585445,fear,Fear,,,,,,
0.65875,analytical,Analytical,,,,,,
0.62,joy,Joy,0.768852,analytical,Analytical,,,
0.811077,analytical,Analytical,,,,,,
0.814804,joy,Joy,,,,,,
0.693944,sadness,Sadness,0.571718,analytical,Analytical,,,
0.53159,sadness,Sadness,0.537081,analytical,Analytical,,,
0.855918,joy,Joy,,,,,,
,,,,,,,,
0.802134,sadness,Sadness,,,,,,
,,,,,,,,
0.831822,joy,Joy,,,,,,
0.591446,joy,Joy,0.570262,tentative,Tentative,0.516664,analytical,Analytical
,,,,,,,,
0.766473,joy,Joy,,,,,,
0.531411,joy,Joy,,,,,,
0.896519,joy,Joy,,,,,,
,,,,,,,,
0.78245,joy,Joy,,,,,,
0.827326,joy,Joy,,,,,,
0.601473,sadness,Sadness,0.636458,analytical,Analytical,,,
0.628328,joy,Joy,,,,,,
0.688565,sadness,Sadness,,,,,,
0.658335,sadness,Sadness,0.509368,confident,Confident,0.770155,analytical,Analytical
0.696666,joy,Joy,,,,,,
0.594471,joy,Joy,0.599743,tentative,Tentative,,,
0.50282,sadness,Sadness,,,,,,
0.737792,joy,Joy,,,,,,
0.559414,joy,Joy,,,,,,
0.525892,analytical,Analytical,,,,,,
0.900321,joy,Joy,,,,,,
0.781558,joy,Joy,0.661594,analytical,Analytical,,,
