document_tone/tones/0/score,document_tone/tones/0/tone_id,document_tone/tones/0/tone_name,document_tone/tones/1/score,document_tone/tones/1/tone_id,document_tone/tones/1/tone_name,document_tone/tones/2/score,document_tone/tones/2/tone_id,document_tone/tones/2/tone_name
0.525307,sadness,Sadness,0.633859,tentative,Tentative,,,
0.713889,sadness,Sadness,,,,,,
0.504767,sadness,Sadness,0.538448,analytical,Analytical,,,
0.590444,sadness,Sadness,0.597049,analytical,Analytical,,,
,,,,,,,,
0.664227,sadness,Sadness,,,,,,
0.623588,analytical,Analytical,,,,,,
0.701954,sadness,Sadness,0.670029,analytical,Analytical,,,
0.738218,sadness,Sadness,0.690888,analytical,Analytical,,,
0.781949,analytical,Analytical,,,,,,
0.571528,anger,Anger,0.633185,analytical,Analytical,,,
0.650618,sadness,Sadness,0.560413,tentative,Tentative,0.556777,analytical,Analytical
0.644,sadness,Sadness,0.617627,analytical,Analytical,,,
0.523336,anger,Anger,,,,,,
0.533024,anger,Anger,0.548098,sadness,Sadness,,,
0.805724,analytical,Analytical,,,,,,
0.532828,sadness,Sadness,0.633873,analytical,Analytical,,,
0.662613,sadness,Sadness,0.636398,analytical,Analytical,,,
0.598811,anger,Anger,0.67368,analytical,Analytical,,,
0.608838,sadness,Sadness,0.521958,anger,Anger,0.567357,analytical,Analytical
0.532432,anger,Anger,0.545749,sadness,Sadness,,,
0.716924,sadness,Sadness,,,,,,
0.516555,sadness,Sadness,,,,,,
0.784926,sadness,Sadness,0.877003,analytical,Analytical,,,
,,,,,,,,
0.687503,sadness,Sadness,,,,,,
,,,,,,,,
0.753617,sadness,Sadness,,,,,,
0.637347,sadness,Sadness,0.500256,analytical,Analytical,,,
0.828126,anger,Anger,,,,,,
0.629441,sadness,Sadness,0.729216,analytical,Analytical,,,
,,,,,,,,
0.699119,sadness,Sadness,0.563256,analytical,Analytical,,,
0.605842,sadness,Sadness,0.734238,analytical,Analytical,,,
0.732684,joy,Joy,,,,,,
0.661687,sadness,Sadness,,,,,,
0.642572,sadness,Sadness,0.5449,analytical,Analytical,,,
0.6126,analytical,Analytical,,,,,,
0.670462,sadness,Sadness,0.641428,analytical,Analytical,,,
0.845304,sadness,Sadness,,,,,,
0.585016,analytical,Analytical,,,,,,
0.627313,sadness,Sadness,0.58393,tentative,Tentative,,,
0.747666,sadness,Sadness,,,,,,
0.625641,sadness,Sadness,,,,,,
0.67447,analytical,Analytical,,,,,,
0.593325,sadness,Sadness,0.512075,analytical,Analytical,,,
0.702831,sadness,Sadness,,,,,,
0.812756,sadness,Sadness,,,,,,
,,,,,,,,
,,,,,,,,
0.686768,sadness,Sadness,,,,,,
0.540255,sadness,Sadness,0.737379,tentative,Tentative,0.575112,analytical,Analytical
0.748596,sadness,Sadness,,,,,,
0.614899,sadness,Sadness,0.721195,analytical,Analytical,,,
,,,,,,,,
,,,,,,,,
0.647386,sadness,Sadness,0.718038,analytical,Analytical,,,
,,,,,,,,
,,,,,,,,
0.812028,analytical,Analytical,,,,,,
0.554343,sadness,Sadness,0.596024,analytical,Analytical,,,
,,,,,,,,
0.629912,anger,Anger,,,,,,
,,,,,,,,
0.526215,anger,Anger,,,,,,
0.597565,analytical,Analytical,,,,,,
,,,,,,,,
,,,,,,,,
0.640314,sadness,Sadness,0.602508,analytical,Analytical,,,
0.708762,sadness,Sadness,0.611054,analytical,Analytical,,,
0.68304,analytical,Analytical,,,,,,
,,,,,,,,
0.573261,sadness,Sadness,,,,,,
0.634366,sadness,Sadness,0.613897,analytical,Analytical,,,
0.515477,sadness,Sadness,,,,,,
0.641021,analytical,Analytical,,,,,,
,,,,,,,,
0.75152,tentative,Tentative,,,,,,
0.714355,sadness,Sadness,0.508382,tentative,Tentative,0.518058,analytical,Analytical
0.563686,sadness,Sadness,0.513579,analytical,Analytical,,,
,,,,,,,,
0.802831,sadness,Sadness,0.709588,analytical,Analytical,,,
0.718141,sadness,Sadness,,,,,,
0.505548,sadness,Sadness,,,,,,
0.513441,sadness,Sadness,0.572397,analytical,Analytical,,,
0.557712,anger,Anger,,,,,,
0.624636,sadness,Sadness,0.682555,analytical,Analytical,,,
0.704021,analytical,Analytical,,,,,,
0.537235,analytical,Analytical,,,,,,
0.561082,anger,Anger,0.741983,analytical,Analytical,,,
0.644481,sadness,Sadness,,,,,,
0.548534,anger,Anger,,,,,,
0.876093,analytical,Analytical,,,,,,
0.50113,anger,Anger,0.558126,analytical,Analytical,,,
,,,,,,,,
0.620747,sadness,Sadness,0.500133,analytical,Analytical,,,
0.625406,analytical,Analytical,,,,,,
0.87565,analytical,Analytical,0.737379,tentative,Tentative,,,
0.625032,sadness,Sadness,0.511644,analytical,Analytical,,,
,,,,,,,,
0.554748,sadness,Sadness,0.882442,confident,Confident,0.82515,analytical,Analytical
0.526945,anger,Anger,0.528106,sadness,Sadness,,,
0.749936,sadness,Sadness,,,,,,
0.581933,anger,Anger,,,,,,
0.504867,sadness,Sadness,,,,,,
0.54926,sadness,Sadness,0.575372,analytical,Analytical,,,
0.648724,anger,Anger,0.718695,analytical,Analytical,,,
0.525592,anger,Anger,0.51061,sadness,Sadness,0.653099,analytical,Analytical
0.620139,anger,Anger,0.681699,tentative,Tentative,,,
0.687768,analytical,Analytical,,,,,,
0.575022,sadness,Sadness,0.665885,analytical,Analytical,,,
0.698634,analytical,Analytical,,,,,,
0.72085,analytical,Analytical,,,,,,
0.778549,analytical,Analytical,,,,,,
0.69266,analytical,Analytical,,,,,,
0.581831,analytical,Analytical,,,,,,
,,,,,,,,
0.543884,sadness,Sadness,0.824543,analytical,Analytical,,,
0.920855,analytical,Analytical,,,,,,
,,,,,,,,
0.571481,sadness,Sadness,0.526759,analytical,Analytical,,,
0.611803,sadness,Sadness,0.675811,analytical,Analytical,,,
0.61111,sadness,Sadness,0.67593,analytical,Analytical,,,
0.822231,tentative,Tentative,,,,,,
0.566188,analytical,Analytical,,,,,,
0.71654,sadness,Sadness,0.806633,tentative,Tentative,,,
0.539673,sadness,Sadness,,,,,,
0.549478,sadness,Sadness,0.69934,analytical,Analytical,,,
0.641642,anger,Anger,0.716569,analytical,Analytical,,,
,,,,,,,,
0.647322,sadness,Sadness,0.62428,analytical,Analytical,,,
0.609991,analytical,Analytical,,,,,,
0.50464,anger,Anger,0.569662,sadness,Sadness,,,
0.548321,sadness,Sadness,,,,,,
0.856237,sadness,Sadness,0.590443,analytical,Analytical,,,
0.604928,sadness,Sadness,,,,,,
,,,,,,,,
0.505563,anger,Anger,0.56232,sadness,Sadness,0.611768,analytical,Analytical
0.636186,sadness,Sadness,0.525275,analytical,Analytical,,,
0.624097,sadness,Sadness,,,,,,
0.72886,anger,Anger,,,,,,
0.637689,anger,Anger,,,,,,
0.909035,joy,Joy,,,,,,
0.670301,sadness,Sadness,0.713971,tentative,Tentative,0.642081,analytical,Analytical
0.583525,anger,Anger,,,,,,
0.564051,sadness,Sadness,,,,,,
0.5538,tentative,Tentative,0.677676,analytical,Analytical,,,
0.632066,confident,Confident,,,,,,
,,,,,,,,
0.525663,anger,Anger,,,,,,
0.587164,sadness,Sadness,,,,,,
,,,,,,,,
,,,,,,,,
0.670204,analytical,Analytical,,,,,,
0.708908,sadness,Sadness,0.545371,analytical,Analytical,0.580517,tentative,Tentative
0.562012,analytical,Analytical,,,,,,
0.590671,anger,Anger,,,,,,
,,,,,,,,
0.550643,sadness,Sadness,0.566145,analytical,Analytical,,,
0.509059,sadness,Sadness,0.559179,tentative,Tentative,0.676622,analytical,Analytical
0.551365,anger,Anger,,,,,,
0.576176,anger,Anger,0.521486,sadness,Sadness,0.754659,analytical,Analytical
0.506368,anger,Anger,,,,,,
0.561121,sadness,Sadness,,,,,,
0.527196,joy,Joy,0.60456,analytical,Analytical,,,
0.670525,sadness,Sadness,,,,,,
0.572682,sadness,Sadness,0.70376,analytical,Analytical,,,
0.773131,joy,Joy,,,,,,
,,,,,,,,
0.880615,analytical,Analytical,,,,,,
0.597471,anger,Anger,0.698008,analytical,Analytical,,,
0.595274,sadness,Sadness,0.638987,confident,Confident,0.898858,analytical,Analytical
0.669118,sadness,Sadness,0.700591,analytical,Analytical,,,
0.723932,sadness,Sadness,0.554173,analytical,Analytical,,,
0.785349,joy,Joy,0.509368,confident,Confident,,,
0.815215,joy,Joy,,,,,,
0.775702,confident,Confident,,,,,,
0.527927,sadness,Sadness,0.512367,tentative,Tentative,0.702275,analytical,Analytical
0.679247,sadness,Sadness,,,,,,
0.775702,confident,Confident,,,,,,
,,,,,,,,
0.595927,anger,Anger,,,,,,
0.507233,anger,Anger,0.86005,analytical,Analytical,,,
0.617555,sadness,Sadness,0.573198,confident,Confident,0.721079,analytical,Analytical
0.542739,sadness,Sadness,,,,,,
0.674603,sadness,Sadness,0.660937,analytical,Analytical,,,
0.846923,sadness,Sadness,,,,,,
0.638814,sadness,Sadness,0.615342,analytical,Analytical,,,
0.658491,sadness,Sadness,0.675323,analytical,Analytical,,,
0.663486,sadness,Sadness,,,,,,
0.804686,analytical,Analytical,,,,,,
0.629529,sadness,Sadness,0.53644,analytical,Analytical,,,
0.611872,sadness,Sadness,,,,,,
,,,,,,,,
0.8741,joy,Joy,,,,,,
,,,,,,,,
0.577405,sadness,Sadness,0.522962,anger,Anger,,,
0.661024,sadness,Sadness,0.643486,analytical,Analytical,,,
0.7221,sadness,Sadness,0.706744,analytical,Analytical,,,
0.703437,sadness,Sadness,0.728394,analytical,Analytical,0.534455,tentative,Tentative
,,,,,,,,
0.794861,sadness,Sadness,,,,,,
0.664451,analytical,Analytical,,,,,,
,,,,,,,,
0.581375,anger,Anger,,,,,,
0.822182,joy,Joy,0.842108,analytical,Analytical,,,
0.793473,sadness,Sadness,,,,,,
0.705517,sadness,Sadness,0.525007,tentative,Tentative,0.789565,analytical,Analytical
0.732575,sadness,Sadness,0.532616,analytical,Analytical,,,
0.690222,anger,Anger,0.618451,confident,Confident,0.618744,analytical,Analytical
0.649225,sadness,Sadness,0.592138,confident,Confident,,,
0.766082,sadness,Sadness,0.895415,analytical,Analytical,,,
0.678493,sadness,Sadness,,,,,,
0.539032,sadness,Sadness,0.705784,analytical,Analytical,,,
0.581373,sadness,Sadness,,,,,,
0.614131,sadness,Sadness,,,,,,
0.548287,sadness,Sadness,,,,,,
0.535277,sadness,Sadness,0.940915,analytical,Analytical,,,
0.65961,anger,Anger,,,,,,
0.735939,sadness,Sadness,0.5538,tentative,Tentative,,,
,,,,,,,,
0.602762,analytical,Analytical,,,,,,
0.538436,anger,Anger,,,,,,
0.68229,joy,Joy,,,,,,
,,,,,,,,
,,,,,,,,
0.59351,sadness,Sadness,,,,,,
0.659387,sadness,Sadness,,,,,,
0.829904,sadness,Sadness,0.631736,analytical,Analytical,,,
0.742581,sadness,Sadness,,,,,,
0.647556,sadness,Sadness,0.723867,analytical,Analytical,,,
0.668059,joy,Joy,,,,,,
0.625564,sadness,Sadness,0.602352,analytical,Analytical,,,
0.660256,anger,Anger,,,,,,
0.660556,anger,Anger,,,,,,
0.614894,sadness,Sadness,0.521613,anger,Anger,,,
0.65572,sadness,Sadness,,,,,,
0.507573,analytical,Analytical,,,,,,
0.697596,sadness,Sadness,,,,,,
0.727841,sadness,Sadness,,,,,,
0.859009,analytical,Analytical,,,,,,
0.517035,sadness,Sadness,0.82341,analytical,Analytical,,,
0.786754,sadness,Sadness,0.685384,analytical,Analytical,,,
0.53891,sadness,Sadness,0.564476,analytical,Analytical,,,
,,,,,,,,
0.654047,sadness,Sadness,,,,,,
0.506763,analytical,Analytical,,,,,,
0.61476,analytical,Analytical,,,,,,
0.50513,sadness,Sadness,0.664107,analytical,Analytical,,,
0.547983,sadness,Sadness,,,,,,
0.600515,sadness,Sadness,0.682315,analytical,Analytical,,,
0.523474,sadness,Sadness,,,,,,
0.500545,analytical,Analytical,,,,,,
0.510611,joy,Joy,,,,,,
,,,,,,,,
0.548172,sadness,Sadness,0.674013,confident,Confident,0.580837,analytical,Analytical
,,,,,,,,
0.59076,sadness,Sadness,,,,,,
0.567617,anger,Anger,,,,,,
0.506059,sadness,Sadness,,,,,,
0.665441,sadness,Sadness,,,,,,
0.654838,confident,Confident,,,,,,
0.552727,analytical,Analytical,0.664718,tentative,Tentative,,,
0.71783,anger,Anger,0.544052,tentative,Tentative,,,
0.616632,anger,Anger,0.601028,analytical,Analytical,,,
0.660599,joy,Joy,0.825035,confident,Confident,0.653099,analytical,Analytical
,,,,,,,,
0.674593,sadness,Sadness,0.512075,analytical,Analytical,,,
,,,,,,,,
0.690516,sadness,Sadness,,,,,,
0.63212,analytical,Analytical,,,,,,
0.583869,sadness,Sadness,0.806986,analytical,Analytical,,,
0.532616,analytical,Analytical,,,,,,
,,,,,,,,
0.741906,sadness,Sadness,,,,,,
0.681505,sadness,Sadness,0.693895,analytical,Analytical,,,
0.53546,analytical,Analytical,,,,,,
0.517393,sadness,Sadness,,,,,,
0.703379,joy,Joy,0.618451,confident,Confident,0.506763,analytical,Analytical
,,,,,,,,
0.578607,sadness,Sadness,0.659112,tentative,Tentative,,,
0.594723,analytical,Analytical,,,,,,
,,,,,,,,
,,,,,,,,
0.522093,sadness,Sadness,,,,,,
0.521402,joy,Joy,0.526181,analytical,Analytical,,,
,,,,,,,,
0.707939,analytical,Analytical,,,,,,
,,,,,,,,
0.588384,analytical,Analytical,,,,,,
0.517751,sadness,Sadness,0.645846,analytical,Analytical,,,
0.563535,anger,Anger,,,,,,
0.547677,analytical,Analytical,,,,,,
,,,,,,,,
,,,,,,,,
0.660995,sadness,Sadness,,,,,,
,,,,,,,,
0.626534,sadness,Sadness,0.53644,analytical,Analytical,,,
0.757531,anger,Anger,,,,,,
0.644639,anger,Anger,0.727798,confident,Confident,,,
0.614207,fear,Fear,,,,,,
0.57374,tentative,Tentative,,,,,,
0.643177,confident,Confident,,,,,,
0.527318,analytical,Analytical,,,,,,
,,,,,,,,
0.570193,sadness,Sadness,0.621668,analytical,Analytical,,,
0.74207,analytical,Analytical,,,,,,
,,,,,,,,
0.607273,sadness,Sadness,0.933436,tentative,Tentative,,,
0.526677,anger,Anger,0.550914,sadness,Sadness,0.734738,analytical,Analytical
0.61732,analytical,Analytical,,,,,,
0.612348,sadness,Sadness,0.882284,analytical,Analytical,,,
0.704642,confident,Confident,,,,,,
0.514499,sadness,Sadness,0.650435,analytical,Analytical,,,
0.562062,anger,Anger,,,,,,
0.86528,sadness,Sadness,0.684135,analytical,Analytical,,,
0.579367,analytical,Analytical,,,,,,
0.53644,analytical,Analytical,,,,,,
0.602101,anger,Anger,0.682911,analytical,Analytical,,,
0.643449,sadness,Sadness,,,,,,
0.722308,sadness,Sadness,0.656635,analytical,Analytical,,,
0.509635,sadness,Sadness,,,,,,
,,,,,,,,
,,,,,,,,
0.527841,sadness,Sadness,,,,,,
0.790775,anger,Anger,,,,,,
0.706384,sadness,Sadness,,,,,,
,,,,,,,,
0.530427,sadness,Sadness,0.602762,analytical,Analytical,,,
0.518001,sadness,Sadness,,,,,,
0.553213,sadness,Sadness,,,,,,
0.651937,analytical,Analytical,,,,,,
0.502925,analytical,Analytical,,,,,,
0.804409,analytical,Analytical,,,,,,
0.827777,joy,Joy,0.560098,analytical,Analytical,,,
0.584623,sadness,Sadness,0.510448,analytical,Analytical,,,
0.581223,sadness,Sadness,,,,,,
,,,,,,,,
,,,,,,,,
0.543111,sadness,Sadness,0.570894,analytical,Analytical,,,
,,,,,,,,
0.762657,sadness,Sadness,,,,,,
,,,,,,,,
0.740729,anger,Anger,0.503706,analytical,Analytical,,,
0.503014,sadness,Sadness,0.663105,analytical,Analytical,,,
,,,,,,,,
0.720955,sadness,Sadness,0.507832,analytical,Analytical,,,
0.599484,tentative,Tentative,0.523417,analytical,Analytical,,,
0.672469,analytical,Analytical,,,,,,
0.605493,sadness,Sadness,0.712636,analytical,Analytical,,,
0.909949,confident,Confident,0.802757,analytical,Analytical,,,
0.510989,sadness,Sadness,,,,,,
,,,,,,,,
,,,,,,,,
0.745856,joy,Joy,0.606479,analytical,Analytical,,,
0.827665,sadness,Sadness,,,,,,
0.625489,joy,Joy,,,,,,
,,,,,,,,
0.581777,sadness,Sadness,,,,,,
0.637201,sadness,Sadness,,,,,,
0.541335,anger,Anger,0.740384,analytical,Analytical,,,
0.699553,sadness,Sadness,0.811911,analytical,Analytical,,,
