document_tone/tones/0/score,document_tone/tones/0/tone_id,document_tone/tones/0/tone_name,document_tone/tones/1/score,document_tone/tones/1/tone_id,document_tone/tones/1/tone_name,document_tone/tones/2/score,document_tone/tones/2/tone_id,document_tone/tones/2/tone_name
0.912442,joy,Joy,,,,,,
0.703157,joy,Joy,,,,,,
,,,,,,,,
0.704642,confident,Confident,,,,,,
0.712117,joy,Joy,,,,,,
0.510764,sadness,Sadness,0.842108,analytical,Analytical,,,
0.638687,joy,Joy,,,,,,
,,,,,,,,
0.922684,joy,Joy,,,,,,
0.877979,joy,Joy,0.961633,confident,Confident,,,
0.594107,joy,Joy,,,,,,
0.56373,sadness,Sadness,0.942582,confident,Confident,,,
0.598602,confident,Confident,,,,,,
0.875754,joy,Joy,,,,,,
0.764532,joy,Joy,,,,,,
0.786093,joy,Joy,,,,,,
0.893848,joy,Joy,0.992572,confident,Confident,0.762356,analytical,Analytical
0.88939,tentative,Tentative,,,,,,
0.550824,joy,Joy,0.97759,confident,Confident,,,
0.593252,joy,Joy,0.73677,analytical,Analytical,,,
0.887161,joy,Joy,0.620279,analytical,Analytical,,,
,,,,,,,,
0.504864,sadness,Sadness,,,,,,
,,,,,,,,
0.618451,confident,Confident,,,,,,
0.862149,confident,Confident,,,,,,
,,,,,,,,
0.895415,analytical,Analytical,,,,,,
0.815296,joy,Joy,0.849827,confident,Confident,,,
0.578081,joy,Joy,0.775702,confident,Confident,0.589295,analytical,Analytical
0.788547,analytical,Analytical,0.786991,tentative,Tentative,,,
0.58393,tentative,Tentative,,,,,,
0.845733,joy,Joy,,,,,,
0.646125,joy,Joy,,,,,,
0.974201,tentative,Tentative,,,,,,
,,,,,,,,
0.714852,joy,Joy,,,,,,
,,,,,,,,
,,,,,,,,
0.724236,analytical,Analytical,,,,,,
0.815145,joy,Joy,,,,,,
0.899787,joy,Joy,,,,,,
0.782508,joy,Joy,0.842108,analytical,Analytical,,,
,,,,,,,,
,,,,,,,,
0.787438,sadness,Sadness,0.804675,tentative,Tentative,,,
0.908302,joy,Joy,0.762356,analytical,Analytical,,,
0.639304,joy,Joy,0.638987,confident,Confident,,,
0.79428,joy,Joy,0.849827,confident,Confident,,,
0.771406,joy,Joy,0.6821,confident,Confident,,,
0.874974,joy,Joy,0.762356,analytical,Analytical,,,
0.931592,joy,Joy,,,,,,
0.775925,joy,Joy,,,,,,
,,,,,,,,
0.898327,confident,Confident,,,,,,
0.688076,joy,Joy,0.5538,tentative,Tentative,0.724236,analytical,Analytical
0.600227,sadness,Sadness,,,,,,
0.825035,confident,Confident,0.862286,analytical,Analytical,,,
0.696645,joy,Joy,,,,,,
0.88939,tentative,Tentative,,,,,,
,,,,,,,,
0.615352,tentative,Tentative,0.762356,analytical,Analytical,,,
0.615352,tentative,Tentative,,,,,,
0.845297,tentative,Tentative,,,,,,
0.778098,joy,Joy,,,,,,
0.91961,tentative,Tentative,,,,,,
0.509368,confident,Confident,,,,,,
,,,,,,,,
0.524322,joy,Joy,0.506797,tentative,Tentative,,,
0.740296,joy,Joy,,,,,,
,,,,,,,,
0.592428,joy,Joy,0.5538,tentative,Tentative,,,
0.622537,joy,Joy,0.5538,tentative,Tentative,,,
0.638987,confident,Confident,,,,,,
,,,,,,,,
0.843391,joy,Joy,,,,,,
0.885039,joy,Joy,,,,,,
0.542633,sadness,Sadness,0.716301,tentative,Tentative,,,
0.763957,joy,Joy,0.849827,confident,Confident,,,
,,,,,,,,
0.5538,tentative,Tentative,,,,,,
0.6821,confident,Confident,,,,,,
0.645985,confident,Confident,,,,,,
0.796542,joy,Joy,,,,,,
0.681637,joy,Joy,,,,,,
0.685426,sadness,Sadness,,,,,,
0.740339,joy,Joy,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
0.993693,joy,Joy,,,,,,
0.946222,tentative,Tentative,,,,,,
,,,,,,,,
0.92026,joy,Joy,0.920855,analytical,Analytical,,,
0.716199,joy,Joy,,,,,,
0.705774,joy,Joy,0.913755,confident,Confident,,,
,,,,,,,,
0.914334,joy,Joy,,,,,,
,,,,,,,,
0.692001,anger,Anger,,,,,,
0.893848,joy,Joy,0.97759,confident,Confident,0.620279,analytical,Analytical
0.631013,joy,Joy,,,,,,
0.678108,joy,Joy,,,,,,
,,,,,,,,
0.63668,sadness,Sadness,0.942582,confident,Confident,,,
,,,,,,,,
0.537921,joy,Joy,0.946222,tentative,Tentative,,,
0.814742,joy,Joy,,,,,,
0.557962,joy,Joy,0.506763,analytical,Analytical,0.872168,tentative,Tentative
,,,,,,,,
,,,,,,,,
0.80026,confident,Confident,,,,,,
,,,,,,,,
0.618941,joy,Joy,0.894607,tentative,Tentative,,,
0.548547,joy,Joy,,,,,,
0.771277,joy,Joy,,,,,,
0.629979,joy,Joy,,,,,,
,,,,,,,,
0.575454,joy,Joy,,,,,,
0.760702,joy,Joy,,,,,,
0.508769,sadness,Sadness,,,,,,
0.576297,joy,Joy,,,,,,
0.842483,joy,Joy,0.80026,confident,Confident,0.620279,analytical,Analytical
0.78896,joy,Joy,,,,,,
,,,,,,,,
,,,,,,,,
0.604654,joy,Joy,,,,,,
0.562908,joy,Joy,,,,,,
0.874175,sadness,Sadness,,,,,,
0.844077,joy,Joy,,,,,,
0.966517,joy,Joy,,,,,,
0.537353,anger,Anger,,,,,,
,,,,,,,,
0.614231,joy,Joy,0.75152,tentative,Tentative,0.777256,analytical,Analytical
0.627553,joy,Joy,,,,,,
0.83963,joy,Joy,,,,,,
0.618451,confident,Confident,,,,,,
,,,,,,,,
0.61476,analytical,Analytical,,,,,,
,,,,,,,,
0.861323,joy,Joy,,,,,,
0.848787,joy,Joy,,,,,,
,,,,,,,,
,,,,,,,,
0.699864,sadness,Sadness,,,,,,
,,,,,,,,
0.753635,tentative,Tentative,,,,,,
,,,,,,,,
0.775272,joy,Joy,0.828638,analytical,Analytical,,,
,,,,,,,,
,,,,,,,,
0.650466,tentative,Tentative,,,,,,
,,,,,,,,
0.882284,analytical,Analytical,,,,,,
0.780969,joy,Joy,,,,,,
0.820418,joy,Joy,0.560098,analytical,Analytical,,,
,,,,,,,,
0.989586,confident,Confident,,,,,,
0.6805,tentative,Tentative,0.552075,analytical,Analytical,,,
0.874956,joy,Joy,,,,,,
0.880435,joy,Joy,,,,,,
,,,,,,,,
0.727037,joy,Joy,0.856622,tentative,Tentative,,,
0.612834,joy,Joy,,,,,,
0.655566,anger,Anger,,,,,,
0.648593,sadness,Sadness,0.543112,confident,Confident,,,
0.901894,analytical,Analytical,,,,,,
0.698511,joy,Joy,,,,,,
,,,,,,,,
,,,,,,,,
0.976993,tentative,Tentative,,,,,,
,,,,,,,,
,,,,,,,,
0.855191,joy,Joy,0.681699,tentative,Tentative,0.711887,analytical,Analytical
,,,,,,,,
,,,,,,,,
0.710113,joy,Joy,,,,,,
0.91961,tentative,Tentative,,,,,,
0.793906,joy,Joy,0.618451,confident,Confident,,,
0.724236,analytical,Analytical,,,,,,
0.743104,analytical,Analytical,,,,,,
,,,,,,,,
0.958446,joy,Joy,,,,,,
0.878702,tentative,Tentative,,,,,,
0.590704,sadness,Sadness,0.91961,tentative,Tentative,,,
0.630778,sadness,Sadness,,,,,,
0.913351,joy,Joy,0.786991,tentative,Tentative,,,
0.740206,joy,Joy,0.849827,confident,Confident,,,
,,,,,,,,
0.838969,joy,Joy,,,,,,
0.701686,joy,Joy,0.942582,confident,Confident,,,
,,,,,,,,
0.923149,joy,Joy,0.560098,analytical,Analytical,0.681699,tentative,Tentative
,,,,,,,,
0.645178,joy,Joy,0.716301,tentative,Tentative,,,
,,,,,,,,
0.653795,joy,Joy,,,,,,
0.579436,confident,Confident,,,,,,
0.928492,joy,Joy,0.882284,analytical,Analytical,,,
0.751512,confident,Confident,,,,,,
,,,,,,,,
0.991756,tentative,Tentative,,,,,,
,,,,,,,,
,,,,,,,,
0.892517,joy,Joy,,,,,,
0.87183,joy,Joy,,,,,,
0.842108,analytical,Analytical,,,,,,
,,,,,,,,
0.925458,joy,Joy,,,,,,
0.540761,joy,Joy,0.798791,tentative,Tentative,,,
,,,,,,,,
,,,,,,,,
0.599491,sadness,Sadness,0.849827,confident,Confident,,,
,,,,,,,,
0.849827,confident,Confident,,,,,,
0.770269,tentative,Tentative,,,,,,
0.585139,joy,Joy,,,,,,
0.507486,joy,Joy,,,,,,
,,,,,,,,
0.567065,sadness,Sadness,0.942582,confident,Confident,,,
0.509368,confident,Confident,0.589295,analytical,Analytical,,,
0.828935,joy,Joy,0.751512,confident,Confident,,,
0.798792,joy,Joy,,,,,,
0.855934,joy,Joy,,,,,,
0.568693,anger,Anger,,,,,,
0.516416,joy,Joy,0.88939,tentative,Tentative,,,
,,,,,,,,
0.681699,tentative,Tentative,,,,,,
,,,,,,,,
,,,,,,,,
0.650466,tentative,Tentative,,,,,,
0.788547,analytical,Analytical,,,,,,
0.51083,sadness,Sadness,,,,,,
0.933156,joy,Joy,,,,,,
,,,,,,,,
0.600239,joy,Joy,,,,,,
0.71354,tentative,Tentative,,,,,,
1,sadness,Sadness,0.998838,confident,Confident,,,
0.649636,anger,Anger,0.88939,tentative,Tentative,,,
0.743104,analytical,Analytical,,,,,,
0.75152,tentative,Tentative,,,,,,
0.530011,sadness,Sadness,0.58393,tentative,Tentative,,,
0.716301,tentative,Tentative,0.589295,analytical,Analytical,,,
,,,,,,,,
0.908041,joy,Joy,0.615352,tentative,Tentative,,,
0.635487,joy,Joy,,,,,,
0.822231,tentative,Tentative,,,,,,
,,,,,,,,
0.775702,confident,Confident,,,,,,
,,,,,,,,
,,,,,,,,
0.822231,tentative,Tentative,0.532616,analytical,Analytical,,,
0.901566,sadness,Sadness,,,,,,
0.727798,confident,Confident,0.532616,analytical,Analytical,,,
0.569237,sadness,Sadness,,,,,,
0.68888,sadness,Sadness,,,,,,
,,,,,,,,
0.599421,analytical,Analytical,,,,,,
0.898327,confident,Confident,,,,,,
,,,,,,,,
0.75152,tentative,Tentative,,,,,,
0.948998,analytical,Analytical,,,,,,
0.607098,anger,Anger,,,,,,
,,,,,,,,
0.716301,tentative,Tentative,,,,,,
0.954099,tentative,Tentative,0.538448,analytical,Analytical,,,
0.762356,analytical,Analytical,,,,,,
0.502021,sadness,Sadness,0.88939,tentative,Tentative,,,
0.677521,sadness,Sadness,,,,,,
0.88939,tentative,Tentative,0.762356,analytical,Analytical,,,
,,,,,,,,
0.647986,tentative,Tentative,,,,,,
0.821913,analytical,Analytical,,,,,,
0.916667,sadness,Sadness,0.931034,anger,Anger,0.97759,confident,Confident
,,,,,,,,
0.907213,tentative,Tentative,0.515576,analytical,Analytical,,,
0.849827,confident,Confident,0.687768,analytical,Analytical,,,
0.506797,tentative,Tentative,,,,,,
0.579367,analytical,Analytical,,,,,,
,,,,,,,,
,,,,,,,,
0.620279,analytical,Analytical,,,,,,
0.7345,sadness,Sadness,0.560098,analytical,Analytical,,,
0.585732,sadness,Sadness,0.80026,confident,Confident,,,
0.693152,sadness,Sadness,0.873263,tentative,Tentative,,,
0.733853,tentative,Tentative,,,,,,
,,,,,,,,
0.88939,tentative,Tentative,0.777256,analytical,Analytical,,,
0.612519,sadness,Sadness,0.560098,analytical,Analytical,0.845297,tentative,Tentative
0.955445,analytical,Analytical,,,,,,
0.957828,tentative,Tentative,0.653099,analytical,Analytical,,,
,,,,,,,,
0.507907,sadness,Sadness,0.822231,tentative,Tentative,,,
0.621567,sadness,Sadness,,,,,,
0.609656,joy,Joy,,,,,,
0.904882,tentative,Tentative,,,,,,
0.514284,anger,Anger,,,,,,
,,,,,,,,
0.541591,analytical,Analytical,,,,,,
,,,,,,,,
0.660207,confident,Confident,,,,,,
,,,,,,,,
0.793978,sadness,Sadness,0.882284,analytical,Analytical,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
0.557956,joy,Joy,0.720015,confident,Confident,,,
,,,,,,,,
,,,,,,,,
0.598602,confident,Confident,,,,,,
0.559975,joy,Joy,0.687768,analytical,Analytical,,,
,,,,,,,,
0.664078,sadness,Sadness,0.641954,analytical,Analytical,,,
0.91961,tentative,Tentative,0.801827,analytical,Analytical,,,
0.561028,joy,Joy,0.687768,analytical,Analytical,,,
0.620279,analytical,Analytical,,,,,,
,,,,,,,,
0.88939,tentative,Tentative,0.506763,analytical,Analytical,,,
0.537278,joy,Joy,0.595347,analytical,Analytical,,,
,,,,,,,,
0.878605,sadness,Sadness,,,,,,
0.842108,analytical,Analytical,,,,,,
,,,,,,,,
,,,,,,,,
0.595347,analytical,Analytical,0.615352,tentative,Tentative,,,
0.646387,analytical,Analytical,,,,,,
