usage/text_units,usage/text_characters,usage/features,sentiment/document/score,sentiment/document/label,language
1,76,1,-0.943176,negative,en
1,414,1,-0.994295,negative,en
1,345,1,-0.983849,negative,en
1,207,1,-0.897594,negative,en
1,183,1,-0.915123,negative,en
1,171,1,-0.990835,negative,en
1,135,1,0.799669,positive,en
1,180,1,0.548673,positive,en
1,505,1,-0.989832,negative,en
1,94,1,-0.956547,negative,en
1,293,1,-0.98882,negative,en
1,346,1,-0.957321,negative,en
1,273,1,-0.999573,negative,en
1,313,1,-0.992018,negative,en
1,399,1,-0.953488,negative,en
1,503,1,0.427867,positive,en
1,319,1,-0.999124,negative,en
1,1217,1,-0.991322,negative,en
1,76,1,0.987319,positive,en
1,190,1,-0.997011,negative,en
1,274,1,-0.975405,negative,en
1,190,1,-0.913582,negative,es
1,705,1,-0.979976,negative,en
1,331,1,-0.92895,negative,en
1,707,1,-0.981972,negative,en
1,79,1,-0.900055,negative,en
1,102,1,-0.97486,negative,en
1,2253,1,-0.696109,negative,en
1,539,1,-0.99743,negative,en
1,674,1,-0.999792,negative,en
1,345,1,-0.927032,negative,en
1,124,1,0.99557,positive,en
1,65,1,-0.697866,negative,en
1,216,1,-0.960327,negative,en
1,639,1,-0.905938,negative,en
1,456,1,-0.950018,negative,en
1,359,1,-0.988652,negative,en
1,207,1,-0.507682,negative,en
1,800,1,-0.805729,negative,en
1,225,1,-0.976132,negative,en
1,486,1,-0.898911,negative,en
1,448,1,-0.605686,negative,en
1,295,1,-0.901922,negative,en
1,478,1,-0.826834,negative,en
1,592,1,-0.999985,negative,en
1,239,1,-0.455668,negative,en
1,341,1,-0.993271,negative,en
1,256,1,-0.883237,negative,en
1,91,1,-0.746431,negative,en
1,253,1,-0.999998,negative,en
1,1329,1,-0.992362,negative,en
1,157,1,-0.952377,negative,en
1,104,1,-0.998991,negative,en
1,162,1,-0.95556,negative,en
1,160,1,-0.378106,negative,en
1,284,1,-0.91861,negative,en
1,236,1,-0.958328,negative,en
1,151,1,-0.951617,negative,en
1,354,1,-0.94386,negative,en
1,347,1,-0.930585,negative,en
1,21,1,-0.493929,negative,en
1,81,1,-0.801982,negative,en
1,604,1,-0.999322,negative,en
1,140,1,-0.99408,negative,en
1,178,1,-0.989663,negative,en
1,52,1,-0.385963,negative,en
1,470,1,-0.915982,negative,en
1,151,1,-0.982141,negative,en
1,882,1,-0.987198,negative,en
1,150,1,-0.945383,negative,en
1,147,1,0.718177,positive,en
1,455,1,-0.927686,negative,en
1,163,1,-0.989839,negative,en
1,1429,1,-0.999907,negative,en
1,280,1,-0.999404,negative,en
1,177,1,-0.912799,negative,en
1,256,1,0.719092,positive,en
1,183,1,-0.975306,negative,en
1,586,1,-0.855429,negative,en
1,482,1,-0.832992,negative,en
1,151,1,-0.871596,negative,en
1,150,1,-0.728514,negative,en
1,310,1,-0.970499,negative,en
1,453,1,-0.999586,negative,en
1,214,1,-0.980988,negative,en
1,571,1,-0.982493,negative,en
1,263,1,-0.996565,negative,en
1,179,1,0.755301,positive,en
1,382,1,-0.921412,negative,en
1,477,1,-0.99008,negative,en
1,156,1,-0.863401,negative,en
1,139,1,-0.935094,negative,en
1,539,1,-0.924502,negative,en
1,73,1,-0.783992,negative,en
1,717,1,-0.999455,negative,en
1,86,1,-0.79814,negative,en
1,443,1,-0.9994,negative,en
1,517,1,-0.982573,negative,en
1,180,1,-0.995348,negative,en
1,463,1,-0.995621,negative,en
1,176,1,-0.95749,negative,en
1,69,1,-0.971108,negative,en
1,347,1,-0.994607,negative,en
1,96,1,-0.937052,negative,en
1,179,1,-0.79664,negative,en
1,67,1,-0.95895,negative,en
1,385,1,-0.86393,negative,en
1,1176,1,-0.353549,negative,en
1,77,1,-0.981404,negative,en
1,228,1,0.982217,positive,en
1,88,1,-0.794704,negative,en
1,1513,1,-0.998747,negative,en
1,414,1,-0.995896,negative,en
1,156,1,-0.805559,negative,en
1,655,1,-0.893295,negative,en
