usage/text_units,usage/text_characters,usage/features,sentiment/document/score,sentiment/document/label,language
1,74,1,0.623505,positive,en
1,55,1,-0.986969,negative,en
1,101,1,0.999266,positive,en
1,76,1,0.989215,positive,en
1,22,1,-0.7806,negative,en
1,25,1,-0.646761,negative,en
1,44,1,0,neutral,en
1,21,1,0,neutral,en
1,57,1,0.986795,positive,en
1,89,1,-0.70479,negative,en
1,49,1,0.861301,positive,en
1,42,1,-0.997946,negative,en
1,31,1,0.971958,positive,en
1,97,1,0.787347,positive,en
1,131,1,-0.704892,negative,en
1,48,1,-0.905521,negative,en
1,30,1,-0.884549,negative,en
1,33,1,0,neutral,en
1,31,1,-0.906632,negative,en
1,120,1,-0.898321,negative,en
1,67,1,0.58313,positive,en
1,61,1,0.772356,positive,en
1,48,1,0,neutral,en
1,15,1,-0.968914,negative,en
1,62,1,0.756419,positive,en
1,67,1,0.99314,positive,en
1,29,1,0.977061,positive,en
1,35,1,0.970972,positive,en
1,48,1,-0.983665,negative,en
1,26,1,0.984105,positive,en
1,26,1,-0.608054,negative,en
1,90,1,0.850158,positive,en
1,54,1,-0.314396,negative,en
1,30,1,-0.913339,negative,en
1,24,1,-0.813547,negative,en
1,55,1,-0.637842,negative,en
1,60,1,-0.968998,negative,en
1,36,1,0.984288,positive,en
1,20,1,0,neutral,en
1,36,1,0.949161,positive,en
1,144,1,-0.911739,negative,en
1,91,1,-0.950095,negative,en
1,90,1,-0.865096,negative,en
1,45,1,-0.923036,negative,en
1,82,1,-0.862851,negative,en
1,73,1,-0.896032,negative,en
1,39,1,-0.933372,negative,en
1,80,1,0.884706,positive,en
1,119,1,0.771132,positive,en
1,49,1,-0.771567,negative,en
1,24,1,-0.998122,negative,en
1,68,1,0.799027,positive,en
1,32,1,-0.450077,negative,en
1,67,1,0,neutral,en
1,82,1,-0.585945,negative,en
1,47,1,-0.951809,negative,en
1,67,1,0,neutral,en
1,106,1,-0.788563,negative,en
1,24,1,-0.987759,negative,en
1,68,1,-0.61639,negative,en
1,99,1,-0.989898,negative,en
1,47,1,-0.824998,negative,en
1,21,1,-0.822831,negative,en
1,61,1,-0.841165,negative,en
1,23,1,0,neutral,en
1,67,1,-0.924058,negative,en
1,23,1,-0.674411,negative,en
1,64,1,0,neutral,en
1,96,1,-0.374476,negative,en
1,20,1,-0.980413,negative,en
1,34,1,-0.824089,negative,en
1,42,1,0,neutral,en
1,42,1,-0.91157,negative,en
1,68,1,-0.970109,negative,en
1,88,1,-0.879309,negative,en
1,64,1,0.468618,positive,en
1,23,1,-0.992527,negative,en
1,41,1,-0.993029,negative,en
1,92,1,-0.384215,negative,en
1,40,1,-0.5738,negative,en
1,117,1,0.741887,positive,en
1,109,1,-0.46999,negative,en
1,18,1,0,neutral,it
1,48,1,-0.714381,negative,en
1,28,1,0,neutral,en
1,44,1,-0.957174,negative,en
1,38,1,-0.928668,negative,en
1,85,1,-0.939367,negative,en
1,119,1,-0.628093,negative,en
1,104,1,-0.871297,negative,en
1,111,1,-0.647463,negative,en
1,77,1,-0.971548,negative,en
1,74,1,-0.978687,negative,en
1,58,1,-0.883704,negative,en
1,39,1,-0.814009,negative,en
1,18,1,-0.803773,negative,en
1,22,1,-0.908951,negative,en
1,120,1,-0.639167,negative,en
1,74,1,-0.572498,negative,en
1,135,1,-0.839051,negative,en
1,29,1,-0.873041,negative,en
1,68,1,-0.985355,negative,en
1,19,1,-0.800709,negative,en
1,58,1,-0.940188,negative,en
1,40,1,0,neutral,en
1,72,1,-0.9581,negative,en
1,35,1,-0.670774,negative,en
1,35,1,-0.881659,negative,en
1,76,1,-0.950419,negative,en
1,111,1,0.532212,positive,en
1,86,1,-0.519213,negative,en
1,22,1,0,neutral,en
1,104,1,0.503396,positive,en
1,42,1,-0.90876,negative,en
1,140,1,-0.731124,negative,en
1,87,1,-0.876268,negative,en
1,43,1,0,neutral,en
1,56,1,0.833469,positive,en
1,57,1,-0.797842,negative,en
1,89,1,-0.97088,negative,en
1,41,1,0,neutral,en
1,74,1,0,neutral,en
1,38,1,-0.955401,negative,en
1,38,1,-0.978432,negative,en
1,65,1,-0.797902,negative,en
1,23,1,-0.574993,negative,en
1,49,1,-0.948569,negative,en
1,88,1,-0.728106,negative,en
1,130,1,-0.962867,negative,en
