Polarity,Review,Polarity_result,Subjectivity
1,movies are okay but the video quality is poor.Is this a legit DVD or black market?They are watchable...but grainy.I guess you get what you pay for.,0.16666666666666669,0.4666666666666667
2,As one would expect these producrions are beautifully presented. The quality of the acting is superb. England seems to produce character actors of great skill and presence. I thoroughly enjoyed the variety of themes presented,0.6300000000000001,0.6900000000000001
2,"Ah! Colin Firth...the ultimate, consumate actor in a variety of roles. A delightful diet of films...one a day plus a bonus for the week-end and one can have a film festival all their own!!",0.6458333333333334,1.0
2,Excellent classic style movies. All well acted with excellent stars. Will watch over again many times.Colin Firth is one of my favorites.,0.6666666666666667,0.6666666666666667
1,This is the only film I have watched so far. This is not up to the usual British Cinema quality either in acting or content. I didn't watch to the end. Once he found himself tied up in bed I turned it off.,-0.03,0.45
1,"Paying about $16 for this collection of 8 films could have been a great buy. I have traveled to UK enough to know that the British people are generally quite polite, polished, reserved, and mannered. With the exception of The Englishman Who Went Up a Hill and Came Down A Mountain (the only redeeming film in this collectio",0.17063492063492067,0.5055555555555555
1,"You would have NO idea reading the description, and looking at the picture on the front, but most of these movies have a rating of PG-13, and there's even an R!!!They are mostly about sex, sensuality, and the like.Yuck. I bought this because my daughter likes the historical movies like Pride & Prejudice and Emma, etc...These are NOT the same. I threw the set away without even opening it. The ratings are on the back. They should be written on the page.",0.2,0.225
2,"Considering the price of this card, its hard to be disappointed. I installed it into my freshly built system using a full version of Windows XP. As I write this, I am watching an old episode of Star Trek TNG on a small screen on top of AOL. The capture feature works great and the the additional goodies...from cables to a nice remote controller are exceptional. I never use the enclosed driver disk with new hardware, and the 8500DV was no exception. There is not any reason not to download the newest drivers for the initial install... I have found it reduces many hassles. Speaking of hassles, I have had none with this card. Windows XP is such an improvement for handling complex components like the 8500DV, I would recommend it over hassling over a maxed out Win 98 system. This card costs about the same as a prime 3D gaming card. It provides dramatic capabilities. ATI has really done a great job with this card. For the price....it cannot be beat.",0.1727633477633478,0.4914862914862914
2,"As the other reviews noted, there are problems with installing this card, even though I got it working successfully in the end. Although it isn't my top pick for a graphics card, I have enjoyed being able to hook it up to my VCR and print my digital videos to VHS (yes, this is possible, although it is a bit tricky to setup.)I withhold one star on this card for having lack of customer support and being hard to setup. If the user manual would have been more comprehensive, and if the ATI website would have had more help on the subject of installing this card, the whole nasty ordeal of card setup (that almost all night) might have been spared.",0.14358974358974358,0.5711538461538462
1,"Certain songs from naglfar are without a doubt outstanding esp. """"12th rising"""", """"brimstone gate"""", but the songs off of Vittra all sound similar. I can't really decipher between them. Most of the riffs aren't capturing. It is hard to find the cd Diabolical which has the songs i mentioned above but already I can tell you that cd is better than Vittra.",0.22473544973544973,0.4542328042328043
2,"A good childrens' book, excellent for reading to pre-school aged children. The text can easily be understood by the 3 and 4 year olds in my library story hour as they identify with Louie and his most favorite stuffed animal, a red goose. The illustrations are great!",0.5041666666666667,0.6354166666666667
1,"I was new to Guanajuato and enjoyed the parts of the book the discuss the city. But the story line was trite, even contrived. THe """"culinary"""" part of the mystery included recipes that, while tasty, are hardly gourmet -- they mostly consisted of things made with Campbell's soup. Not one that I recall was indigenous to Mexico. At least it was a quick read.",0.047253787878787874,0.4807765151515152
1,"Joyce was quite understandably frustrated when his magnum opus, """"Ulysses,"""" did not immediately receive the critical attention he felt it warranted upon its publication in 1922.Thus it was that the artist, while composing his next work, """"Finnegan's Wake,"""" got into the habit of periodically banging his head against the typewriter keys, a poignant expression, obviously, of the searing torment boiling within him.Happily for us, the result of these repeated cranial collisions can be viewed in the contents of this volume.",-0.14,0.4
1,"""""What secondtonone myther rector and maximost bridges-maker was the first to rise taller through his beanstale than thebluegum buaboababbaun or the giganteous Wellingtonia Sequoi",0.25,0.3333333333333333
1,"ye make a book, alas, how is life? Green Bay Packers. Sandwich? Baby. Eat the, President, lake.Like that prose? That is James Joyce. The king of gibberish. I made it up. But when he does it, it is a classic. When I do gibberish, it is not. Why?What the hell is going on with Finnegans Wake??? I don't know.Joyce must be the genious of gibberish.I don't get it.",-0.1444444444444445,0.4888888888888889
1,"Admirers of this glimpse into madness must have a great need to feel smug and superior. Such """"intellectuals"""" are painfully desperate and afraid of realit",0.06000000000000001,0.8099999999999999
1,"That was how English novelist Evelyn Waugh descibed Joyce when he came to write FW, and the judgment is apt. The book itself is trip",0.3,0.5
1,"I give this book two stars because it's the first, and last, book to tell us what we already should know...that we think gibberish in that ethereal state between waking and sleep. Finningan's Wake reminds me of the canvas I've seen at countless art shows with a jumble of random splatterings of paint. Any one of us could create the same thing. Why don't we? Joyce is challenging us to get off our duffs and splatter some paint on the canvass. If you think it's worthwhile (personally, I don't) do it. You could be the next James Joyce.",0.08333333333333333,0.3694444444444444
2,"Nietzsche is not fed up with christianity, he is fed up with christians, and the people who distort christianity. Nietzsche is not the antichrist, he is simply the Messenger in a greek tragedy. We are the antichrist.""""In reality there has been ofnly one christian, and he died on the cross. The Evangel died on the cross. what was called 'Evangel' from that moment on was already the oposite of what he had lived""""antichrist 39Five stars for Nietzsche, three for the lack of notes. Also, there are many times when Nietzsche writes in french or latin and there is no note or translation.ps I'm older than twelve.",0.08333333333333333,0.1488095238095238
2,It is a birthday present for my granddaughter and has not been opened yet. It appears to be as promised and both girls will benefit from it.,0.0,0.0
2,"From a female hardcore lovers point of view: I have just got to say that Hatebreed is amazing. By far one of the best hardcore albums I've heard in a while. THis album is full of raw, true emotion - it makes me aware of where I am with myself as well as with others. Hatebreed goes further than just delivering a simple hardcore sound - they truly give it in a way that makes me FEEL the music. It has the ability to take one to the emotional edge and back. I would love to thank the band personally for creating and SHARING thier sound with others...and for inspiring me.",0.2481900452488688,0.4991381167851756
1,"It's interesting that Hatebreed gets so much for credit not following in the steps of Slipknot or Limp Bizkit, when they now tour with bands like that. Its also interesting in light of the fact that their music is basically identical to any alterna-metal band's, except without what little talent or melody those bands possess. This band has as much to do with hardcore as Sepultura. I thought this was a joke band when I heard it. f you're really interested in hardcore, put down that jug of Weight Gainer 900, turn off your victory sampler CD, and order a Universal Order of Armadgeddon CD immediately. And stop wearing so much adidas, newjack.",0.14224537037037036,0.3490740740740741
2,"Hatebreed album Satifaction is the Death of Desire has to be one of the all time best albums I have ever heard. I list to a lot of hardcore and and this album never comes out of my disc changer. If you are looking for strong lyrics, strong music, and an awsome groove that you and your friends can kill each other to, buy this and never stop listening to it.",0.4354166666666667,0.5354166666666667
1,"The beginning of the film is nothing more than a hurried attempt to get Van Damme to the Foreign Legion where the real story and action begins, right? Unfortunately, the rest of the film is nothing more that a snoozefest ripoff of other war movies. At least Van Damme didn't do the splits in this movie. Then again, that might have given the film a memorable momement.",0.10357142857142856,0.4835714285714285
2,"I had bought one of these for my old dog (a large German Shorthaired Pointer) who had a horrible pulling problem. And it worked perfectly for him, and he didn't seem to mind. On the other hand I just bought one of these for my 10 month old Coonhound, and it also worked to stop his pulling. But he hates it! I can't take him for a walk without him trying to get it off atleast 3-6 times. I think this may just be because he loves to sniff the ground so much that this kind of makes his head go higher up, but now I have to order him something else to stop his pulling because of what difficulty it is to use this for him. Other than that amazing product in it's self.",0.15327380952380953,0.5065476190476191
1,They sent an imitatio,0.0,0.0
1,"This is probably a good product for dogs with square jaw lines but for owners of small dogs such as a lhasa apso or shitzu beware! Because of their flatter facial structures, the collar slips off and won't hold as it should. And speaking from experience, the size is not the issue i.e. even a small size won't work.",0.04,0.38
2,"This game is so cool. I have only played it once, and already I would like to purchase it. It has coloring, puzzling, and even adventures. The only time that I ave played was when I was going to a DNA lab, and I had my GBA, with a not-so-fun game, so somebody let me play The Wild Thornberry's Movie Game, and now I would like to purchase it, once again to say that.",-0.10714285714285716,0.6071428571428571
1,"I am sure the story is fine, but the disk is imperfect, lost my packing slip and need to call to return it.",0.4583333333333334,0.6944444444444444
1,the story is without a bunchline and not as good as the others stargates that I have bought,0.7,0.6000000000000001
2,movie was awsome they did bring back general oneill wich i am REALLY HAPPY about that my only problem with the movie was richerd dean andersons character wasent showed enough,0.17,0.6
2,"As a loyal fan of the Stargate franchise since the very first movie...I applaud the actors, writers and producers/director for a job well done!It still takes some getting used to a 'feature-length movie' vs 'made for television",0.32916666666666666,0.6333333333333333
2,"I am pretty happy with installment 2 out of the 3 that were promised. I have been to a few conventions and have shaken hands with most of the stars, but I have a ways to go yet, and so do they! I am anxiously awaiting the next one.",0.2041666666666667,0.6
2,"I hope we'll see more of this mini movies, though it seems for a story like that, a 4 hours movie could have been better. Yet, it's a fantastic storyline, exploring new ways allowing us however to see all of our favorite teams seens over the years while the show was on.",0.4072727272727272,0.6709090909090909
2,The entertainament quality is above the average of the series SG1. I think this film reached the quality level of Stargate Atlantis.,-0.075,0.25
2,"Length:: 6:20 MinsThis is my video Review of Stargate Continuum. For more video reviews, search """"MikePetel"""" on Youtube. Enjoy!",0.5,0.5
1,I like all the stargates. But this one and ark of truth are way to grainy they look better on standard dvd. Other then that it's another great stargate film.,0.29375,0.40625
1,This rice cooker is good for one time cooking. The rice does not last more than 12 hours. I usually leave my rice for 4 days so that I do not have to keep cooking it (lazy). I returned it and bought Cukoo rice cooker (made in Korea). The rice lasts for 4 days without changing color or get old. Cukoo is more expensive but it will last for years.,0.08888888888888886,0.4314814814814816
1,"1) The intro, """"soulstar.""""2) """"youloveme,"""" which should have been the first single, not """"forthenight.""""3) Somewhere between """"momentinlife"""" and """"thereason.""""Otherwise, a less than stellar album.",0.06547619047619048,0.21607142857142853
1,"I got the feeling when I was listening to this album that he wasn't there musically or lyrically. The majority of this album is just pass̩ and I could take it or leave it. Forthenight is the only song on here that gets major play in my cd player, and he couldn't even give you five minutes to really get into it. The other songs sound as if he was going off into left field. Now only if he could JustgivemeawholealbumIcouldlistentoo!",0.06718750000000001,0.434375
2,"I love Musiq ( even when he had the Soulchild, don't get me wrong all the songs aren't hits BUT for the most part he is doing his thing on this album. Cut my man a break, he is trying and I look forward to his new album. I love his voice, his music and him in general. The tracks that are my fav's are:InfatueightiesWhoknowsFortheNightYouknowyoulovemeMomentinlifeWomanopolyBuy, borrow(from a friend or Library) this Cd it's mellow like the way Neo-soul is supposed to be.Toodles,",0.19772727272727272,0.5924242424242424
2,"At first I didn't really care for this album, but after a couple of listens, I love it. Neo-soul is here to stay and Musiq is the greatest. My favorite tracks are Womanopoly, Babymother, Who Knows, and so on. This cd is hot and I can't wait for the next one.",0.3857142857142857,0.569047619047619
1,"This is the kind of book where you realize early on that the writer isn't talented enough to pull off what she's set out to do. Sad, since I was looking forward to reading this, based on the jacket copy. Oh well. This reviewer recommends that others look elsewhere for a compelling read.",0.2,0.7000000000000001
2,"This is without a doubt one of the all time best films I have ever seen. If you are thinking about buying it just do so, you will not be disapointed.",1.0,0.3
2,"This IS your bag:If you like action, fun, stunts, thrillIf you want to see something completely uniqueIf you are not afraid of timeblendsIf you like fabulous music from some of the hippest german people (that make look the far too streamlined usual scores look veeeery old)If you like cartoonsIf you like to rather sit and hold than to stop the vcr and go to toiletIf you like to experience sheer SPEEDSo, what are you waiting for? Run to get it!One funny sidenote: The movie's rating was for 12 years in germany. Americans are really funny with their prudery. It seems that the americans are as afraid of sex as the germans are of violence.",0.07916666666666669,0.625
2,"this movie is simply the best i have ever seen. i am very into film, but this is simply great because of its wonderful story line, a great art direction, and wonderful camera work...all out A++++movie...everyone should have it!",0.6857142857142857,0.636734693877551
1,"Actually this isn't really even a movie, it's a really long music video. Maybe it's an advertisement, I don't know. All I can say is that a good movie requires a few things first and foremost: an engaging story and some interesting characters. This film lacks both. The director is a trickster of sorts who depends on neat stylized filming techniques and devices that attempt to cover up the fact that nothing's really happening plot-wise. Sorry, but the """"alternate-scenario"""" theme just didn't work. At the end of the movie your left wondering why you bothered to even watch the first two thirds. Maybe I missed the point. Is there a point? Somebody please enlighten me.",0.14583333333333331,0.37222222222222223
2,"This movie left me on the edge of my seat and short of breath. Once just wasn't enough in the theater. I just had to see it again on the big screen. I never used to be into movies with subtitles. But the effect just isn't the same as it is in its native tongue. Just when I thought it's over, it just takes you on another turn and another and another!!! If you like fast paced, unpredictable action with a soundtrack that fits its movie like a glove, this one's for you.",0.01666666666666667,0.340625
2,"This product is palatable and seems to work well with my Bichon, who injured her knee in a tussle with my younger Bichon. The joint works well and she seems to not have anymore pain. I recommend this product.",0.0,0.0
2,RELLY QUICK action you can play tag here is how to play tag youhave to tag all the othere cars wethowt being tagd in retern.batell is a chalinging game you fite. you can race to.,0.011111111111111108,0.3333333333333333
1,"I am sorry but after reading this book, I have to admit that the feminists are right. Men are pigs and the only reason this book was written was for the authors to make money.The book tries to justify its existance by saying it is designed to help you find the love of your life on the internet. It actually only helps you find the love of your night. If I had actually used any of the tips in the book, I would have had alot of sex but I doubt finding my soulmate would have been possible. In fact I doubt anyone using this tips would find their ultimate mate, it would be inspite of the tips not because of them.An entire chapter is devoted to sterotyping women, though the authors do try to explain most women do not meet these types, then the list over 10 to watch out for.I am glad I did not actually pay for this, I would have demanded my money back.",0.1123809523809524,0.6307142857142856
2,"This album is brilliant! If you buy it, I guarantee it'll be the best album you buy all year!",1.0,0.65
1,"This was a very disappointing purchase. The 'Premium Hand Decorated Exotic Wooden Tea Chest' appears to be pine decorated with printed paper. Although the print is very nice, the description of it is a bit overblown.The tea inside was okay. Some of the combinations of flavors just didn't go well together, and often drowned the flavor of the tea.",0.15,0.5850000000000001
2,"My cable was out, and I missed my favorite shows. Thank goodness for Amazon where I could watch them and not worry about viruses or signing up for a monthly fee. Thanks!",0.375,0.6
2,"This is an easy reading, but profound, story of what children can do to change the prejudices of their elders.",0.25833333333333336,0.9166666666666669
2,"This CD is not Touch Sampler 5, which has not yet been released. This is Touch Sampler 00, released to commemorate the millenium. It's a nice CD, and the track listing is right, but the product title is incorrect. See [...]",0.4428571428571429,0.7678571428571428
2,"I can't imagine a more limiting instrument than a music box -- its tones are set in a specific pattern, and it doesn't deviate from that at all. But Colleen somehow makes music boxes magical again. By mixing the traditional plucked sounds with their re-processed and synthesized counterparts, she manages to evoke a fairy tale mysticism. """"What's is a Componium, Part 1"""" goes from thick sonics to singular tones at the end. And even it """"Charles's Birthday Card"""" relies solely on iterations of Pop Goes the Weasel, """"Will You Gamelan For Me?"""" is its own creation immediately. The tinkling comes fast and furious on """"What's is a Componium, Part 2,"""" a track that sparkles like moondust. """"Calypso in a Box"""" shows off the more processed side, and has an almost Senor Coconut feel for its short running time. The standout piece here is the final track, """"I'll Read You a Story,"""" which appeared on an earlier album, but is always welcome anywhere.",0.2333333333333333,0.6375000000000001
2,"I knew nothing of Robert McDuffie until I heard him perform the Mendelssohn Concerto at Wolf Trap with the National Symphony. That performance led me to seek out this CD, and McDuffie's playing here is as lovely on the disc as it was in the live performance. His tone may not be as big as Itzhak Perlman's, but it is nevertheless exquisite (the phrase """"spun silver,"""" though cliched, is apt). This is true concerto playing, the soloist carrying on a conversation with the orchestra (and, by extension, with the listener). I definitely will seek out more of McDuffie's discs, and I hope others will, too.",0.38579545454545455,0.625
2,"First off let me help you novices out there a little bit. Don't buy a video card because of its price, its hype, or its look, do your research! This card is excellent, it is blazingly fast, (it beats geforce 3), and it is a steal... BR>A key feature in the radeon 8500 is the programmable pixel shaders. Let me tell you a little more about them. Geforce 3, 4 and radeon 8500 all share them witht he exception with the Geforce 4 MX. The newest games will use programmable pixel shaders and if you don't have a video card that uses this, then you can't play it. The radeon beats its competition while being half the price! but be cautious because there has been driver issues with ATI and what seems to be """"cheating drivers""""Pros:blazingly fastcomes from a respectable companyexcellent image qualitycons:driver issues",0.2021990740740741,0.5666666666666668
1,"This movie personifies everything that is wrong with Hollywood these days. The characters are superficial, the plot anemic, and the special effects vastly overused. Liam Neeson leads a cast of characters who spend a few days in a haunted house to gauge their fear reaction. The house is possessed by the spirit of its builder, who hates kids. That is about it. A terrible remake of the original 1963 classic, which was the best horror film ever made. Get the original, and save your bucks by letting this one sit in the warehouse and rot.",0.06375661375661372,0.6153439153439153
1,"Okay, if you're a special effects freak, you might like this. However, there are much better films with equally good effects. If you're a fan of minor things like say, oh... plot, character development, etc., then stay away! The 1963 Robert Wise film is the scariest film I've ever seen, and the scares come from what Wise DOESN'T show you. The '63 version was brilliantly plotted and paced, with one of the greatest ending lines in film history. The 1999 version has none of this. Do yourself a favor, and see the '63 movie, or better yet, read the Shirley Jackson novel. The only reason this gets one star is because C. Zeta-Jones is just SO easy on the eyes!",0.5280257936507937,0.7087301587301588
1,"A truly horrible horror film. Over use of not so special """"special effects"""" attempted to divert our attention from the fact that the movie never gained any momentum, and that the characters were never developed or interesting. The only thing that's scary about this film is that someone actually tried to improve upon a classic horror movie so frightening the memory of which still scares me after 30 years. The other thing that scares me about this movie is the reoccurring memory that I actually paid to see it.",-0.06617063492063492,0.5570436507936508
1,"I'll admit it was years ago when I had seen part of this movie remake that was SO bad, SO corny, SO awfully un-scary that I couldn't even continue to punish myself and barely made it half way through (and I, a lover of all things spooky!). I do recall however three things about this movie: the directing was awful, the script was terrible and Cathy Jones (I didn't know who she was - she hadn't married the old man yet which really launched her career) gave a performance that was particularly bile producing and one of the worst things about this movie. No! I speak in haste - there were a number of 'worst' things about this movie.If you want to be creeped-out, read the book (The Haunting of Hill House by Shirley Jackson). If you must see the story in movie form, watch the old black and white original from 1963 starring Julie Harris. It's dark and moody and may just give you a shiver or two along with a tinge of vertigo.Happy Hauntingness,Wind in Hare",-0.2931372549019608,0.511764705882353
1,"Is """"The House On Haunted Hill"""" so different than """"The Haunting""""? Both share the same failure. A great old story that can be pictured every year and still make a good THRILLER. But this movie makes it no better than a poor picture!Good actors, good story but not well told with its poor suspense! The old classic movies with their limited graphics were much more successful!!!",0.16857142857142854,0.4556349206349207
2,"If you like super-natural mysteries, then you'd like this film. It is technically a horror film, but it's really not that frightening (though there is a scene in the movie that made my mother jump about three feet), and as a result, is not for people that watch horror films for the fright. As a mystery, however, it is really quite good, and deserves to be watched over and over, just so you can find all the hidden clues for the answer at the end.",0.022222222222222227,0.4055555555555556
1,"No, no, no! What went wrong? Big-budget film with great actors, and what do we get? A visually appealing film with a completely flat Liam Neeson and a paper-thin storyline. Catherine Zeta Jones tries to charm her way through, but even though she does an okay job, the movie is still bad. Lili Taylor and Owen Wilson also try to add flavour to it all, but cannot manage to save the day. All we get is a movie with a few novelties but way too little content. It all seems to be over before it really begins, and nothing really makes much sense. And the eerie mood is almost totally absent. Not a good omen for a """"horror"""" movie, is it?I just can't believe what went wrong for Neeson. Usually he drags a movie up, not down! Watch House on Haunted Hill instead, if you're into """"stuff-some-people-into-a-haunted-house-and-see-if-the-survive"""" movies. Then you'll se how a proper haunting should be :)",-0.015763888888888876,0.4965277777777778
1,"Sad Sad SadThe waste of talent in this movie is such a sad state of affairs. Catherine Zeta-Jones is a much higher caliber actress, along with Liam Neeson's lame attempts to make this movie palatable is such a crime.... almost as if the movies' set was haunted!The beginning of the movie has so much promise - you feel the backround of the centralized story has promise, you get suckered into the premise this house has to offer - then, and without warning, the silliness begins.It is as if you've been thrown into an Addams Family reunion - the story line starts to wander, the characters continue to wander, and ideas and solutions pop-up without a warning or explanation...To say a """"horror"""" movie isn't believable almost sounds absurd, but this movie gets you suckered in, then throws you on the floor flat...This is a definite - do not buy, borrow or rent! Just wait for cable!",-0.14583333333333334,0.6208333333333333
1,"The actors in the movie are a great bunch, but when the plot is very weak, you dont get very much. I mean Liam Neeson! Hes a great actor, but was very weak in this movie. it wasnt scary at all, the the end of the movie was bad. There was maybe one scary part, which was when a fake lookin skeleton popped up and made me jump. That was all. I dont recommend this movie to people who like scary movies, b/c it was a polar opposite.",-0.21241319444444445,0.7274305555555557
1,"A fan of both Jackson's novel and the 1963 Robert Wise adadptation, I went to this movie expecting it to be underwhelming. It was worse. In fact, it was so bad, I laughed my way through it (along with the two friends who accompanied me). There are so many digital effects that the house seems alive, indeed, but computer geeks set free with a big budget don't creep me out. They're just annoying. So is the movie. The house shape-shifts, sighs, moans--hell, even the door-knocker gets a reaction shot. Zeta-Jones's leather hipboots manage to out-act her, and Lili Taylor is hilariously bad as Eleanor. (""""I've got the save the children!"""" Wha?) Liam Neeson is even less interesting than he was in THE PHANTOM MENACE, if that's possible. Let's just put it this way: I just sacrificed 10 minutes of my time to write this review so that you won't waste 1 hour and 40 minutes of yours on this film.",-0.01611111111111109,0.4866666666666666
1,"Third grade mentality, third-rate dialog. Not for adults. Egads, I actually bought the DVD. Shame on me.",0.0,0.05
1,This is the worst film of all time. The only amusement came from making fun of the acting. How they got Liam Neeson and Zeta Jones to be in this movie is incredible. I was looking forward to bathroom breaks so I would miss some of this movie. Total poop!!,0.03333333333333335,0.6416666666666667
1,"""""The Haunting"""" with Julie Harris was so good--even better for its black and white medium, which enhances the sense of the macabre and general off-kilterness of the set. Why don't they remake """"The Wizard Of Oz?"""" Now, there's a picture that could be made MUCH pertier with modern cinematography. The cheap set and old theatre-style acting throw a damper on what's still is a great universal story.",0.18939393939393945,0.3257575757575757
1,"This overdone remake of the brilliant 1963 classic is sorely disappointing. If it had been released as an original movie with an original title, it would have worked. The special effects (though good) were too much for this movie to bare.",0.2804232804232804,0.5375661375661376
1,"This 1999 horror film based on the original """"The Haunting"""", is creepy in some ways, but altogether, it's not really a great film at all. It has good acting, and the scares and pop-outs are clever (things that boost my rating from a 1 to a 2), with an ending that isn't perfect, but really can hold the movie from completely falling apart. The film moves slow in the beginning, and it starts to pick the pace soon after, and later has it's intense ending. The film is OK in some ways, but ultimately becomes more of a fail than a win, but it still isn't horrible. I liked the house and the setting, though. That was cool. The complete storyline was pretty good, also. If you want some innovative horror from 1999, I suggest you get """"The Blair Witch Project"""".",0.18090277777777775,0.6284722222222223
1,"I was originally looking forward to seeing this movie, but after I did, I wish I hadn't spent the money. The story is lame, the actors dull, and the story is so changed from Shirley Jackson's wonderful book, and the 1963 movie that it doesn't even deserve to share the same title. Forget about buying this botched movie and purchase the older 'Haunting.' You'll wonder why they bothered to make a re-make, proving that newer doesn't necessarily mean better.",0.09305555555555556,0.5273148148148148
2,"The seat was a cinch to install. It took about 10 minutes tops, and it's a lot more comfortable than the factory seat the bike came with.",0.45,0.65
2,I bought this book and Alamut when was in high school and lost them years ago. I was so happy to have it to download and read again on my Kindle!,0.58,0.77
2,"Our almost 3-year old son knows nearly every word of this album by heart, our 15-month old perks up when ralph is on, and we parents hum the tunes and enjoy the smart lyrics - even though we hear this music daily ! The music is rich and doesn't go stale, and manages to bridge the generation gap.",0.0986607142857143,0.3991071428571429
1,I ordered this bag without any knowledge of how big it was. I wanted to use it for a wkend trip I was taking and was shocked at how small the bag was. I have a 3 month old baby girl and it was way too small for me to carry all of her things in it. I was only able to fit a few diapers and wipes and the other small items. I wasn't even able to fit a change of clothes. I tried putting a change of her clothes in the back pocket but it made it way too bulky. All in all the bag was adorable but way too small for a newborn. I wouldn't recommend this bag to any mother with a newborn baby.,0.023437499999999997,0.4515625
2,Book is packaged properly so it is not easy to tamper with it. Great that it comes with a CD.,0.2916666666666667,0.7916666666666667
2,This book is great for anyone having trouble taking the asvab for the first time. My daughters score improved tremendously!,0.31666666666666665,0.5708333333333333
2,"studied the asvab few days before taking the test. this book helped me get an idea of the difficulty and what to expect in the test. the practice tests on this book is actually harder than the actual asvab, so it helped me to study harder versions. passed with a score of 94.",-0.1,0.05
2,"The composers of these songs were almost all born in the second half of the 19th century. Their attempt was to create an """"American music"""" from native American sources of rhythm and tonality. I get the same sense of hearing original music with these songs as I got the first time I heard Erik Satie. The songs tend to be melodic and peaceful and fresh. Don't expect much in the way of tom-toms and movie indian harmonies. I love to find songs that go to unexpected places. I found that here.For a much more sophisticated review, search """"American Indianists"""" and Fred Flaxman.",0.18722222222222226,0.37833333333333335
2,"While I loved both movies, Jean de Florette and the sequel Manon of the Spring, I would rate the first of the pair to to have an edge over the second. They are both masterfully done, and you really can't watch just one of them, as they are an inseparable pair, the first movie forming the background for the second, and the second providing the resolution for the first. Without giving up too much of the story, these movies tell a story of greed, """"accidental"""" murder, and resolution with the likes of Greek tragedy--critically and tenderly revealing the mysterious nature of the human heart. Two of the best set of movies ever in my lifetime. My only criticism of the 2nd movie is the weak portrayal of the young woman, which came down to either poor direction or perhaps a poor casting decision. Overall, this flaw can be overlooked, as these two movies will stand as classics for many years to come.",0.13562801932367152,0.3745169082125604
2,"This is the second part of a two part series, and picks up where Jean de Florette leaves off. If you do not see Jean de Florette, then you will be missing much of the background of this movie, and the context is important. For example, without viewing the first movie, the viewer will not know Manons background, what happened to her father, and their farm. The viewer will also not know the full relationship she has with the Soubeyran clan.The quality of the DVD picture is avarage. The picture is fairly clean and clear.",0.18333333333333332,0.40208333333333335
1,"I bought a SimpleTech CompactFalsh card of 256Mb to use with my digital camera (Minolta DiMAGE 7i) but it does not work ! The card works fine on my PC, but there is a compatibility problem with the digital cam. I guess SimpleTech must be aware of the problem since their tech support e-mailed me that they would post a patch on their website as soon as they would find one, but of course I had no clue of the compatibility issue before buying the card, so I hope this might help some potential buyers...",0.13333333333333336,0.35
1,"It's very simple, everything I have ever owned by SimpleTech has died on me including this drive, 4 USB sticks, 3 SD cards, and 1 CF card. Not one of their products lasted me more than 2 years and caused me a lot of headache.",0.25,0.4821428571428572
2,"I can still remember the force with which the first two or three paragraphs hit me, reading them in a bookstore in Albuquerque. Inventive, humane, human, magical.",0.3125,0.6083333333333334
2,"I have read this book in both Spanish and English I believe it is simply the best novel written in the 20th century. No where else does a book burn with the fires of imagination and dreams like this one. It touches my soul with a something magical, creating the world of the Buendias inside of me. Someone once said finishing the book is like waking from a dream. I agree.",0.25,0.2761904761904761
2,"Before reading this book,I had never realized that a book could be a piece of art as easily as a painting. This book is akin to beauty bound in pages, it is utterly amazing. I personally do not understand why people say it is difficult to understand and even more difficult to get through. I couldn't put it down, it simple spoke to me. Rules to follow while reading this: 1.) Pay attention and savor, and 2.) Open your mind",0.041975308641975316,0.6310405643738977
2,"Gracias a este libro recien llegamos a descubrir que toda la humanidad habito en algun momento en Macondo. Olvidensen de las grandes civilizaciones del pasado, este pueblo perdido lo abarca todo, amor, odio, guerras. Y los Buendia son como cualquier ser humano de este planeta. Esta novela son de las que se leen de un tiron, no importa que afuera pase un viento huracanado como el que destruye al pueblo al final. Al cerrar la ultima pagina todos llevamos algo de Macondo dentro de nosotros.",0.0,1.0
1,I only made it to 195 pages. The book is just boring. A lot of sound and fury signifying very little. There are marriage,-0.2109375,0.7625
1,"Marquez' book takes the reader through the lives and times of what I hope is an atypical Columbian (?) family, covering from roughly the 1830s to the 1930s. It was fun in parts, but oddly repetitive, with a style that seemed half magic realism, half Freud. And, of course, the standard enervating anti-American diatribes were thrown in. I guess a Latin American author even in magic realism mode can't overcome his predilictions.",0.061666666666666675,0.3383333333333333
1,"The first paragraph of this book is one of the greatest in literary history. It's enough to compel the reader to read the next one hundred pages. Unfortunately, the book becomes one of the most overrated in history.Many of the praises given say the book is difficult, confusing, and yet they come to the conclusion it is a great book. Why? Why not just say that difficult and confusing books are not very good. This is a parable with many characters, magic realism (a genre that deserves to be ignored, though that's another discussion. To give Marquez credit, his magical realism is a response to the limits placed upon him by the government he lived under, but it is, nevertheless, a poor literary form and when imitated purely awful), and the intertwining of lives, but they just don't move. The story only makes the reader wonder what the big fuss is all about?Marquez' book about Miguel Litton, and News of a Kidnapping are much better, but this book just bores and bores.",0.044580419580419584,0.6020396270396271
2,this book changed me ... it changed the way i look at things ... the way i observe all the events in my life ...it wasnt easy to read at the beginning ... but this book helped me get rid of depression ...writing the characters names with a brief about each of thm will help you alot,0.21666666666666667,0.5833333333333334
1,This was my first encounter with the magical realism style and I love it! The Buendia family is quite possibly the most intriguing I have encountered in any book. A must read.,0.3625,0.6388888888888888
