,Unnamed: 0,Polarity,Review
574,574,1,our server was super nice and checked on us many times
575,575,-1,the pizza tasted old super chewy in not a good way
576,576,-1,i swung in to give them a try but was deeply disappointed
577,577,1,service was good and the company was better
578,578,1,the staff are also very friendly and efficient
579,579,1,as for the service im a fan because its quick and youre being served by some nice folks
580,580,-1,boy was that sucker dry
581,581,-1,over rated
582,582,-1,if you look for authentic thai food go else where
583,583,1,their steaks are  recommended
584,584,-1,after i pulled up my car i waited for another  minutes before being acknowledged
585,585,1,great food and great service in a clean and friendly setting
586,586,1,all in all i can assure you ill be back
587,587,-1,i hate those things as much as cheap quality black olives
588,588,1,my breakfast was perpared great with a beautiful presentation of  giant slices of toast lightly dusted with powdered sugar
589,589,-1,the kids play area is nasty
590,590,1,great place fo take out or eat in
591,591,1,the waitress was friendly and happy to accomodate for veganveggie options
592,592,1,omg i felt like i had never eaten thai food until this dish
593,593,-1,it was extremely crumby and pretty tasteless
594,594,-1,it was a pale color instead of nice and char and has no flavor
595,595,1,the croutons also taste homemade which is an extra plus
596,596,-1,i got home to see the driest damn wings ever
597,597,1,itll be a regular stop on my trips to phoenix
598,598,1,i really enjoyed crema caf before they expanded i even told friends they had the best breakfast
599,599,-1,not good for the money
600,600,1,i miss it and wish they had one in philadelphia
601,601,-1,we got sitting fairly fast but ended up waiting  minutes just to place our order another  minutes before the food arrived
602,602,1,they also have the best cheese crisp in town
603,603,1,good value great food great service
604,604,1,couldnt ask for a more satisfying meal
605,605,1,the food is good
606,606,1,it was awesome
607,607,-1,i just wanted to leave
608,608,1,we made the drive all the way from north scottsdale and i was not one bit disappointed
609,609,-1,i will not be eating there again
610,610,-1,the owners really really need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one
611,611,-1,i checked out this place a couple years ago and was not impressed
612,612,-1,the chicken i got was definitely reheated and was only ok the wedges were cold and soggy
613,613,-1,sorry i will not be getting food from here anytime soon 
614,614,1,an absolute must visit
615,615,1,the cow tongue and cheek tacos are amazing
616,616,-1,my friend did not like his bloody mary
617,617,-1,despite how hard i rate businesses its actually rare for me to give a  star
618,618,1,they really want to make your experience a good one
619,619,-1,i will not return
620,620,-1,i had the chicken pho and it tasted very bland
621,621,-1,very disappointing
622,622,1,the grilled chicken was so tender and yellow from the saffron seasoning
623,623,-1,a drive thru means you do not want to wait around for half an hour for your food but somehow when we end up going here they make us wait and wait
624,624,1,pretty awesome place
625,625,1,ambience is perfect
626,626,-1,best of luck to the rude and noncustomer service focused new management
627,627,-1,any grandmother can make a roasted chicken better than this one
628,628,-1,i asked multiple times for the wine list and after some time of being ignored i went to the hostess and got one myself
629,629,1,the staff is always super friendly and helpful which is especially cool when you bring two small boys and a baby
630,630,1,four stars for the food  the guy in the blue shirt for his great vibe  still letting us in to eat 
631,631,1,the roast beef sandwich tasted really good
632,632,-1,same evening him and i are both drastically sick
633,633,1,highquality chicken on the chicken caesar salad
634,634,-1,ordered burger rare came in well done
635,635,1,we were promptly greeted and seated
636,636,-1,tried to go here for lunch and it was a madhouse
637,637,1,i was proven dead wrong by this sushi bar not only because the quality is great but the service is fast and the food impeccable
638,638,-1,after waiting an hour and being seated i was not in the greatest of moods
639,639,1,this is a good joint
640,640,1,the macarons here are insanely good
641,641,-1,im not eating here
642,642,1,our waiter was very attentive friendly and informative
643,643,-1,maybe if they werent cold they would have been somewhat edible
644,644,-1,this place has a lot of promise but fails to deliver
645,645,-1,very bad experience
646,646,-1,what a mistake
647,647,-1,food was average at best
648,648,1,great food
649,649,-1,we wont be going back anytime soon
650,650,-1,very very disappointed ordered the  big bay plater
651,651,1,great place to relax and have an awesome burger and beer
652,652,1,it is perfect for a sitdown family meal or get together with a few friends
653,653,-1,not much flavor to them and very poorly constructed
654,654,1,the patio seating was very comfortable
655,655,-1,the fried rice was dry as well
656,656,1,hands down my favorite italian restaurant
657,657,1,that just screams legit in my booksomethats also pretty rare here in vegas
658,658,1,it was just not a fun experience
659,659,1,the atmosphere was great with a lovely duo of violinists playing songs we requested
660,660,1,i personally love the hummus pita baklava falafels and baba ganoush its amazing what they do with eggplant
661,661,1,very convenient since we were staying at the mgm
662,662,1,the owners are super friendly and the staff is courteous
663,663,1,both great
664,664,1,eclectic selection
665,665,1,the sweet potato tots were good but the onion rings were perfection or as close as i have had
666,666,1,the staff was very attentive
667,667,1,and the chef was generous with his time even came around twice so we can take pictures with him
668,668,1,the owner used to work at nobu so this place is really similar for half the price
669,669,-1,google mediocre and i imagine smashburger will pop up
670,670,-1,dont go here
671,671,1,i promise they wont disappoint
672,672,-1,as a sushi lover avoid this place by all means
673,673,1,what a great double cheeseburger
674,674,1,awesome service and food
675,675,1,a fantastic neighborhood gem 
676,676,1,i cant wait to go back
677,677,-1,the plantains were the worst ive ever tasted
678,678,1,its a great place and i highly recommend it
679,679,-1,service was slow and not attentive
680,680,1,i gave it  stars then and im giving it  stars now
681,681,-1,your staff spends more time talking to themselves than me
682,682,1,dessert panna cotta was amazing
683,683,1,very good food great atmosphere
684,684,1,damn good steak
685,685,-1,total brunch fail
686,686,1,prices are very reasonable flavors are spot on the sauce is home made and the slaw is not drenched in mayo
687,687,1,the decor is nice and the piano music soundtrack is pleasant
688,688,1,the steak was amazingrge fillet relleno was the best seafood plate i have ever had
689,689,1,good food  good service 
690,690,1,it was absolutely amazing
691,691,-1,i probably wont be back to be honest
692,692,1,will definitely be back
693,693,1,the sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well
694,694,1,hawaiian breeze mango magic and pineapple delight are the smoothies that ive tried so far and theyre all good
695,695,-1,went for lunch  service was slow
696,696,-1,we had so much to say about the place before we walked in that he expected it to be amazing but was quickly disappointed
697,697,-1,i was mortified
698,698,-1,needless to say we will never be back here again
699,699,-1,anyways the food was definitely not filling at all and for the price you pay you should expect more
700,700,-1,the chips that came out were dripping with grease and mostly not edible
701,701,-1,i wasnt really impressed with strip steak
702,702,1,have been going since  and every meal has been awesome
703,703,1,our server was very nice and attentive as were the other serving staff
704,704,1,the cashier was friendly and even brought the food out to me
705,705,-1,i work in the hospitality industry in paradise valley and have refrained from recommending cibo any longer
706,706,1,the atmosphere here is fun
707,707,-1,would not recommend to others
708,708,1,service is quick and even to go orders are just like we like it
709,709,-1,i mean really how do you get so famous for your fish and chips when its so terrible
710,710,1,that said our mouths and bellies were still quite pleased
711,711,-1,not my thing
712,712,1, thumbs up
713,713,-1,if you are reading this please dont go there
714,714,1,i loved the grilled pizza reminded me of legit italian pizza
715,715,1,only pros  large seating area nice bar area great simple drink menu the best brick oven pizza with homemade dough
716,716,1,they have a really nice atmosphere
717,717,-1,tonight i had the elk filet specialand it sucked
718,718,1,after one bite i was hooked
719,719,-1,we ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything
720,720,1,cute quaint simple honest
721,721,1,the chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside
722,722,1,the food was great as always compliments to the chef
723,723,1,special thanks to dylan t for the recommendation on what to order  all yummy for my tummy
724,724,1,awesome selection of beer
725,725,1,great food and awesome service
726,726,1,one nice thing was that they added gratuity on the bill since our party was larger than  or  and they didnt expect more tip than that
727,727,-1,a fly was in my apple juice a fly
728,728,1,the han nan chicken was also very tasty
729,729,1,as for the service i thought it was good
730,730,-1,the food was barely lukewarm so it must have been sitting waiting for the server to bring it out to us
731,731,-1,ryans bar is definitely one edinburgh establishment i wont be revisiting
732,732,1,nicest chinese restaurant ive been in a while
733,733,1,overall i like there food and the service
734,734,1,they also now serve indian naan bread with hummus and some spicy pine nut sauce that was out of this world
735,735,-1,probably never coming back and wouldnt recommend it
736,736,-1,friends pasta  also bad he barely touched it
737,737,1,try them in the airport to experience some tasty food and speedy friendly service
738,738,1,i love the decor with the chinese calligraphy wall paper
739,739,1,never had anything to complain about here
740,740,1,the restaurant is very clean and has a family restaurant feel to it
741,741,-1,it was way over fried
742,742,-1,im not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place
743,743,-1,when i opened the sandwich i was impressed but not in a good way
744,744,-1,will not be back
745,745,1,there was a warm feeling with the service and i felt like their guest for a special treat
746,746,1,an extensive menu provides lots of options for breakfast
747,747,1,i always order from the vegetarian menu during dinner which has a wide array of options to choose from
748,748,-1,i have watched their prices inflate portions get smaller and management attitudes grow rapidly
749,749,1,wonderful lil tapas and the ambience made me feel all warm and fuzzy inside
750,750,1,i got to enjoy the seafood salad with a fabulous vinegrette
751,751,1,the wontons were thin not thick and chewy almost melt in your mouth
752,752,1,level  spicy was perfect where spice didnt overwhelm the soup
753,753,1,we were sat right on time and our server from the get go was fantastic
754,754,-1,main thing i didnt enjoy is that the crowd is of older crowd around mid s and up
755,755,1,when im on this side of town this will definitely be a spot ill hit up again
756,756,-1,i had to wait over  minutes to get my drink and longer to get  arepas
757,757,1,this is a great place to eat
758,758,1,the jalapeno bacon is soooo good
759,759,-1,the service was poor and thats being nice
760,760,1,food was good service was good prices were good
761,761,-1,the place was not clean and the food oh so stale
762,762,-1,the chicken dishes are ok the beef is like shoe leather
763,763,-1,but the service was beyond bad
764,764,1,im so happy to be here
765,765,-1,tasted like dirt
766,766,1,one of the few places in phoenix that i would definately go back to again 
767,767,1,the block was amazing
768,768,1,its close to my house its lowkey nonfancy affordable prices good food
769,769,1, both the hot  sour  the egg flower soups were absolutely  stars
770,770,-1,my sashimi was poor quality being soggy and tasteless
771,771,1,great time  family dinner on a sunday night
772,772,-1,the food is not tasty at all not to say its real traditional hunan style
773,773,-1,what did bother me was the slow service
774,774,1,the flair bartenders are absolutely amazing
775,775,-1,their frozen margaritas are way too sugary for my taste
776,776,1,these were so good we ordered them twice
777,777,-1,so in a nutshell  the restaraunt smells like a combination of a dirty fish market and a sewer
778,778,-1,my girlfriends veal was very bad
779,779,-1,unfortunately it was not good
780,780,1,i had a pretty satifying experience
781,781,1,join the club and get awesome offers via email
782,782,1,perfect for someone me who only likes beer ice cold or in this case even colder
783,783,-1,bland and flavorless is a good way of describing the barely tepid meat
784,784,-1,the chains which im no fan of beat this place easily
785,785,1,the nachos are a must have
786,786,-1,we will not be coming back
787,787,1,i dont have very many words to say about this place but it does everything pretty well
788,788,1,the staff is super nice and very quick even with the crazy crowds of the downtown juries lawyers and court staff
789,789,1,great atmosphere friendly and fast service
790,790,1,when i received my pita it was huge it did have a lot of meat in it so thumbs up there
791,791,-1,once your food arrives its meh
792,792,-1,paying  for a hot dog and fries that looks like it came out of a kids meal at the wienerschnitzel is not my idea of a good meal
793,793,1,the classic maine lobster roll was fantastic
794,794,-1,my brother in law who works at the mall ate here same day and guess what he was sick all night too
795,795,1,so good i am going to have to review this place twice  once hereas a tribute to the place and once as a tribute to an event held here last night
796,796,1,the chips and salsa were really good the salsa was very fresh
797,797,1,this place is great
798,798,-1,mediocre food
799,799,1,once you get inside youll be impressed with the place
800,800,-1,im super pissd
801,801,1,and service was super friendly
802,802,-1,why are these sad little vegetables so overcooked
803,803,1,this place was such a nice surprise
804,804,1,they were goldencrispy and delicious
805,805,-1,i had high hopes for this place since the burgers are cooked over a charcoal grill but unfortunately the taste fell flat way flat
806,806,1,i could eat their bruschetta all day it is devine
807,807,-1,not a single employee came out to see if we were ok or even needed a water refill once they finally served us our food
808,808,1,lastly the mozzarella sticks they were the best thing we ordered
809,809,1,the first time i ever came here i had an amazing experience i still tell people how awesome the duck was
810,810,-1,the server was very negligent of our needs and made us feel very unwelcome i would not suggest this place
811,811,-1,the service was terrible though
812,812,-1,this place is overpriced not consistent with their boba and it really is overpriced
813,813,-1,it was packed
814,814,1,i love this place
815,815,1,i can say that the desserts were yummy
816,816,-1,the food was terrible
817,817,1,the seasonal fruit was fresh white peach puree
818,818,-1,it kept getting worse and worse so now im officially done
819,819,-1,this place should honestly be blown up
820,820,-1,but i definitely would not eat here again
821,821,-1,do not waste your money here
822,822,1,i love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes
823,823,1,the crpe was delicate and thin and moist
824,824,-1,awful service
825,825,-1,wont ever go here again
826,826,-1,food quality has been horrible
827,827,-1,for that price i can think of a few place i would have much rather gone
828,828,-1,the service here is fair at best
829,829,-1,i do love sushi but i found kabuki to be overpriced overhip and underservices
830,830,-1,do yourself a favor and stay away from this dish
831,831,-1,very poor service
832,832,-1,no one at the table thought the food was above average or worth the wait that we had for it
833,833,1,best service and food ever maria our server was so good and friendly she made our day
834,834,1,they were excellent
835,835,-1,i paid the bill but did not tip because i felt the server did a terrible job
836,836,1,just had lunch here and had a great experience
837,837,-1,i have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor
838,838,-1,food is way overpriced and portions are fucking small
839,839,1,i recently tried caballeros and i have been back every week since
840,840,-1,for  bucks a head i really expect better food
841,841,1,the food came out at a good pace
842,842,1,i ate there twice on my last visit and especially enjoyed the salmon salad
843,843,-1,i wont be back
844,844,-1,we could not believe how dirty the oysters were
845,845,-1,this place deserves no stars
846,846,-1,i would not recommend this place
847,847,1,in fact im going to round up to  stars just because she was so awesome
848,848,-1,to my disbelief each dish qualified as the worst version of these foods i have ever tasted
849,849,-1,bad day or not i have a very low tolerance for rude customer service people it is your job to be nice and polite wash dishes otherwise
850,850,1,the potatoes were great and so was the biscuit
851,851,-1,i probably would not go here again
852,852,1,so flavorful and has just the perfect amount of heat
853,853,1,the price is reasonable and the service is great
854,854,-1,the wife hated her meal coconut shrimp and our friends really did not enjoy their meals either
855,855,-1,my fella got the huevos rancheros and they didnt look too appealing
856,856,1,went in for happy hour great list of wines
857,857,1,some may say this buffet is pricey but i think you get what you pay for and this place you are getting quite a lot
858,858,-1,i probably wont be coming back here
859,859,-1,worst foodservice ive had in a while
860,860,1,this place is pretty good nice little vibe in the restaurant
861,861,1,talk about great customer service of course we will be back
862,862,-1,hot dishes are not hot cold dishes are close to room tempi watched staff prepare food with bare hands no gloveseverything is deep fried in oil
863,863,1,i love their fries and their beans
864,864,1,always a pleasure dealing with him
865,865,1,they have a plethora of salads and sandwiches and everything ive tried gets my seal of approval
866,866,1,this place is awesome if you want something light and healthy during the summer
867,867,1,for sushi on the strip this is the place to go
868,868,1,the service was great even the manager came and helped with our table
869,869,-1,the feel of the dining room was more college cooking course than high class dining and the service was slow at best
870,870,-1,i started this review with two stars but im editing it to give it only one
871,871,-1,this is the worst sushi i have ever eat besides costcos
872,872,1,all in all an excellent restaurant highlighted by great service a unique menu and a beautiful setting
873,873,1,my boyfriend and i sat at the bar and had a completely delightful experience
874,874,-1,weird vibe from owners
875,875,-1,there was hardly any meat
876,876,-1,ive had better bagels from the grocery store
877,877,1,go to place for gyros
878,878,1,i love the ownerchef his one authentic japanese cool dude
879,879,-1,now the burgers arent as good the pizza which used to be amazing is doughy and flavorless
880,880,-1,i found a six inch long piece of wire in my salsa
881,881,-1,the service was terrible food was mediocre
882,882,1,we definately enjoyed ourselves
883,883,-1,i ordered albondigas soup  which was just warm  and tasted like tomato soup with frozen meatballs
884,884,-1,on three different occasions i asked for well done or medium well and all three times i got the bloodiest piece of meat on my plate
885,885,-1,i had about two bites and refused to eat anymore
886,886,-1,the service was extremely slow
887,887,-1,after  minutes wait i got a table
888,888,1,seriously killer hot chai latte
889,889,-1,no allergy warnings on the menu and the waitress had absolutely no clue as to which meals did or did not contain peanuts
890,890,1,my boyfriend tried the mediterranean chicken salad and fell in love
891,891,1,their rotating beers on tap is also a highlight of this place
892,892,-1,pricing is a bit of a concern at mellow mushroom
893,893,-1,worst thai ever
894,894,1,if you stay in vegas you must get breakfast here at least once
895,895,1,i want to first say our server was great and we had perfect service
896,896,1,the pizza selections are good
897,897,1,i had strawberry tea which was good
898,898,-1,highly unprofessional and rude to a loyal patron
899,899,1,overall a great experience
900,900,-1,spend your money elsewhere
901,901,1,their regular toasted bread was equally satisfying with the occasional pats of butter mmmm
902,902,-1,the buffet at bellagio was far from what i anticipated
903,903,-1,and the drinks are weak people
904,904,-1,my order was not correct
905,905,-1,also i feel like the chips are bought not made in house
906,906,-1,after the disappointing dinner we went elsewhere for dessert
907,907,1,the chips and sals a here is amazing
908,908,-1,we wont be returning
909,909,1,this is my new fav vegas buffet spot
910,910,-1,i seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off
911,911,-1,very very sad
912,912,-1,i felt insulted and disrespected how could you talk and judge another human being like that
913,913,-1,how can you call yourself a steakhouse if you cant properly cook a steak i dont understand
914,914,-1,im not impressed with the concept or the food
915,915,-1,the only thing i wasnt too crazy about was their guacamole as i dont like it pured
916,916,-1,there is really nothing for me at postinos hope your experience is better
917,917,-1,i got food poisoning here at the buffet
918,918,-1,they brought a fresh batch of fries and i was thinking yay something warm but no
919,919,-1,what should have been a hilarious yummy christmas eve dinner to remember was the biggest fail of the entire trip for us
920,920,-1,needless to say i wont be going back anytime soon
921,921,-1,this place is disgusting
922,922,1,every time i eat here i see caring teamwork to a professional degree
923,923,-1,the ri style calamari was a joke
924,924,-1,however there was so much garlic in the fondue it was barely edible
925,925,-1,i could barely stomach the meal but didnt complain because it was a business lunch
926,926,-1,it was so bad i had lost the heart to finish it
927,927,-1,it also took her forever to bring us the check when we asked for it
928,928,-1,we arent ones to make a scene at restaurants but i just dont get itdefinitely lost the love after this one
929,929,-1,disappointing experience
930,930,-1,the food is about on par with dennys which is to say not good at all
931,931,-1,if you want to wait for mediocre food and downright terrible service then this is the place for you
932,932,-1,waaaaaayyyyyyyyyy over rated is all i am saying
933,933,-1,we wont be going back
934,934,-1,the place was fairly clean but the food simply wasnt worth it
935,935,-1,this place lacked style
936,936,-1,the sangria was about half of a glass wine full and was  ridiculous
937,937,-1,dont bother coming here
938,938,-1,the meat was pretty dry i had the sliced brisket and pulled pork
939,939,-1,the building itself seems pretty neat the bathroom is pretty trippy but i wouldnt eat here again
940,940,-1,it was equally awful
941,941,-1,probably not in a hurry to go back
942,942,-1,very slow at seating even with reservation
943,943,-1,not good by any stretch of the imagination
944,944,-1,the cashew cream sauce was bland and the vegetables were undercooked
945,945,-1,the chipolte ranch dipping sause was tasteless seemed thin and watered down with no heat
946,946,-1,it was a bit too sweet not really spicy enough and lacked flavor
947,947,-1,i was very disappointed
948,948,-1,this place is horrible and way overpriced
949,949,-1,maybe its just their vegetarian fare but ive been twice and i thought it was average at best
950,950,-1,it wasnt busy at all and now we know why
951,951,-1,the tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu
952,952,-1,the ambiance here did not feel like a buffet setting but more of a douchey indoor garden for tea and biscuits
953,953,-1,con spotty service
954,954,-1,the fries were not hot and neither was my burger
955,955,-1,but then they came back cold
956,956,-1,then our food came out disappointment ensued
957,957,-1,the real disappointment was our waiter
958,958,-1,my husband said she was very rude did not even apologize for the bad food or anything
959,959,-1,the only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach
960,960,-1,insults profound deuchebaggery and had to go outside for a smoke break while serving just to solidify it
961,961,-1,if someone orders two tacos dont you think it may be part of customer service to ask if it is combo or ala cart
962,962,-1,she was quite disappointed although some blame needs to be placed at her door
963,963,-1,after all the rave reviews i couldnt wait to eat herewhat a disappointment
964,964,-1,del taco is pretty nasty and should be avoided if possible
965,965,-1,its not hard to make a decent hamburger
966,966,-1,but i dont like it
967,967,-1,hell no will i go back
968,968,-1,weve have gotten a much better service from the pizza place next door than the services we received from this restaurant
969,969,-1,i dont know what the big deal is about this place but i wont be back yaall
970,970,-1,i immediately said i wanted to talk to the manager but i did not want to talk to the guy who was doing shots of fireball behind the bar
971,971,-1,the ambiance isnt much better
972,972,-1,unfortunately it only set us up for disapppointment with our entrees
973,973,-1,the food wasnt good
974,974,-1,your servers suck wait correction our server heimer sucked
975,975,-1,what happened next was prettyoff putting
976,976,-1,too bad cause i know its family owned i really wanted to like this place
977,977,-1,overpriced for what you are getting
978,978,-1,i vomited in the bathroom mid lunch
979,979,-1,i kept looking at the time and it had soon become  minutes yet still no food
980,980,-1,i have been to very few places to eat that under no circumstances would i ever return to and this tops the list
981,981,-1,we started with the tuna sashimi which was brownish in color and obviously wasnt fresh
982,982,-1,food was below average
983,983,-1,it sure does beat the nachos at the movies but i would expect a little bit more coming from a restaurant
984,984,-1,all in all ha long bay was a bit of a flop
985,985,-1,the problem i have is that they charge  for a sandwich that is no bigger than a subway sub which offers better and more amount of vegetables
986,986,-1,shrimp when i unwrapped it i live only  a mile from brushfire it was literally ice cold
987,987,-1,it lacked flavor seemed undercooked and dry
988,988,-1,it really is impressive that the place hasnt closed down
989,989,-1,i would avoid this place if you are staying in the mirage
990,990,-1,the refried beans that came with my meal were dried out and crusty and the food was bland
991,991,-1,spend your money and time some place else
992,992,-1,a lady at the table next to us found a live green caterpillar in her salad
993,993,-1,the presentation of the food was awful
994,994,-1,i cant tell you how disappointed i was
995,995,-1,i think food should have flavor and texture and both were lacking
996,996,-1,appetite instantly gone
997,997,-1,overall i was not impressed and would not go back
998,998,-1,the whole experience was underwhelming and i think well just go to ninja sushi next time
999,999,-1,then as if i hadnt wasted enough of my life there they poured salt in the wound by drawing out the time it took to bring the check
