,Unnamed: 0,Polarity,Review
339,339,-1,i ongoing complaint uber finally hit boiling point i taking uber quite faithfully twice day several months pick drop locations never changed however uber consistently changes one address every time i ok since i still getting i needed started changing quoted fees well when i called say checked information correct i emailed copies address plaque building picking still insisting i picked different address longer ride therefore higher fare the address insisting wrong is address commuter train station the really irritating part place insisting i picked building house trains the line i keep getting asking correct price i quoted the quote based information passenger put app information incorrect revised fare charged i think i photographic proof information i putting app correct problem correcting fee charging fee quoted instead keep telling information i put incorrect i fed uber considering switching lyft since area i rather pay higher fee someone quoting higher fee right bat using bait switch technique change fee pay bait switch
340,340,-1,i requested uber ride i never received charged i tried get another ride place ride trying charge there one talk you email hear something back one contacted yet i heard good things uber i never use services
341,341,-1,cell left vehicle april visiting colombia only way contact uber asking help web page driver answer uber contact driver i left several messages immediately next following days uber answered messages days later driver called days later indicating cellular uber said
342,342,-1,it happened times row i scheduled ride drivers never showed i travel regular basis i schedule ride night airport thinking i time uber i missed flight times never got refunded plane fare i sent email stating complaint the first time never got back march morning same thing happened today also i flight the first driver never showed called stating late mins away instead min i missed flight airport when i asked i scheduled ride night stated it not his job time told called nearest driver thing happened i trust uber i choice show the driver name the second driver i scheduled ride today also unprofessional rude called supposed min ago half hour still he stated missed exit wo able make what hell i trust uber services will never book well care less lot business app based business their service good seem like fraud if charge dollar fee many people charging making thousands money everyone not refunding what i point this fraud drivers canceling charging uber reliable making much money they care customers i submitted complaint last time no one responded do number call they app based horrible service driver name nabin driving toyota venza plate do trust driver charged money never gave back very upset situation someone needs to take action on this
343,343,-1,i live sf i not use uber lyft anymore rude driver behavior i found many drivers companies follow basic courtesy least pulling road pickup drop and i mean curb space mere feet away in fact i saw driver pick passenger middle intersection granted way intersection he block traffic often case both companies need list customer driver stop closest parking road location and drivers need pull off roadway
344,344,-1,i used uber really expensive their app got problem i contact driver way every time i try contact directs uber help i believe nobody help you never call uber talk somebody sounds like whole thing software machine controlled if chance cancel ride charge they screwing taxi drivers better where i live uberx nonsense expensive uber they making tons money stupid application system therefore i deleting app
345,345,-1,they deducted total rs short distance ride showed rs booking cab they first deducted rs paytm account ride completed march around pm then i complained customer care next day told adjusted fare rest refunded back days deducted rs paytm march morning i take ride so total rs deduction happened now days i inquired asking money told longer route refund processed while i take longer route asking also saying money adjusted update refund such cheat
346,346,-1,i nyc last night wed friend i came helicopter departing later way i never requested ride nothing phone showing i but missed calls voicemail pm pm i called back said need charge cancel fee showing this scam evidence phone i ever requested ride i contact uber said legitimate charge
347,347,-1,uber lose race ola eventually the negative news find themself surrounded soon bring i give much negative news i recently march witnessed lack customer care the uber cab requested reach ramaiah hospital pm he refused pick aunt wheelchair she released hospital full recovery aged want walk he zoomed away style what moron expect customer calls hospital we called reliable trustworthy ola reached home sound safe in process uber lost potential base least customers relatives shared incident decided stay away uber
348,348,-1,had difficulty figuring app phone result cancel trip soon i entered address i entered home place i going came wrong i notice i booked ride soon i realized error i canceled trip i actually error several time canceled ride i made several errors trying schedule future pickup time cancel ride when i finally figured app tried reschedule ride i got message error too many cancellations please retry requesting later when i messaged uber kept asking send screenshot phone i showing error message i sent actual error message after several emails finally said i reinstated that true i kept getting message i finally gave since i schedule future pickup day time
349,349,-1,a week ago i tried uber hotel near lax i told car mins driver called cancelled a second one i got cancellation message however i charged i reported i get credit this happened nyc complained i got credit i never able use in business called scam in future i use cab least i get charged
350,350,-1,i requested uber we going uptown i live miles downtown nashville my rate quoted we used uber back i checked bank account next day surprise uber charged going nashville coming back when i inquired i basically given runaround telling i put different address went once i showed google mileage receipt i printed uber showing i put correct address changed it demanding night fares went that really funny girl drove us said slow night uber overcharged tried lie i never use uber
351,351,-1,i using uber couple years i use uberpool least week i recently requested ride home babysitting pretty upset i charged i agreed honor initial price the price i told i got home i saw the driver miss exit add time distance i figured i explain customer service refund difference fault i hope driver intentionally they standing charged i pretty heated i going start use lyft much possible even though little expensive i super disappointed customer service
352,352,-1,i woke one day find someone ordered ride using account philadelphia i asleep new york naturally i changed password sent email uber support team look issue they look issue whatsoever issue refund failed provide number call i speak representative apparently someone steals information poorly protected uses money pay ride uber cares someone paid ride this place i file complaint
353,353,-1,i ridden uber times time drivers new america speak english when i want make sure i get english speaking driver i way call uber it easier pay local cab dollars known drivers i deleted uber
354,354,-1,i uber driver lingers front apartment window sometimes headlights shining apartment he lurks hours day night i called police contacted uber nothing done uber response we address nonrider complaints he drives white lexus la license complain ever get creepy driver
355,355,-1,requested pickup seattle march request accepted minute eta i placed pin exactly i standing visible spot sidewalk easy access watched driver drive around uber app never coming closer blocks after minutes message popped apologizing inconvenience driver cancelled made late dinner reservation adding insult injury i also saw charged cancellation fee i immediately disputed many exchanges i explained happened also pointed driver far exceeded minutes past minute eta entitled me cancel per their own policy promise credit future needs understand use uber pay upfront guarantee show they driver claim pickup point still charged fee it seems problem easily eliminated requiring rider provide driver random authorization code provided rider uber app order get paid they also avoid missing rider disputes simply matching driver cancellation like caution rider pickup location if locations close proximity case blocks away know driver one improperly cancelled fee charged i recommend anyone use service without understanding may get picked still charged
356,356,-1,last monday i called uber ride pomona ca ontario ca airport i got contact showed approx dollars all sudden page went blank i called uber requesting uber charge came gave name driver less minutes away so i parking lot business luggage drove i waved let know i one i sure saw within away without hesitation hard degrees sped parking lot gone without word i bit aggravated so i dialed uber to pickup delivery fare jumped and change i sure happening i ride airport thinking mistake get right back original fare the driver called said passenger ok i said yes he less minutes away i watched phone wandered around got minute missed turn went minutes well happened several times i called tell turn said gps messed no doubt i watched drive address i given called told turn around come back this took almost hour get he told gps working correctly i asked know get airport yes we go quarter mile turned road dead street so turn around start i pulled phone used phone gps get us airport now uber charged surge fee whatever original fare i contacted thru way possible fb finally agreed take overcharge none fault i want original fare i owe i contacted credit card company filed complaint contest overcharge i one trip west used uber times i signed lyft
357,357,-1,i avid uber rider quite but recently business disabling rider accounts no apparent reason i stranded freezing rain trying request uber account disabled wo tell they keep telling security reasons well i pay fares reason account disabled today last straw i requested ride work course needed timely manner the driver initially around minutes away but turned minutes turned minutes i choice cancel i was charged a cancellation fee i was charged for their driver being incompetent they refused refund money even though clearly stole i deleted account day please support thieves run uber try rideshare not uber they already overpriced mediocre drivers never know going i had it uber please make mistake trusting credit card number like charge card willy nilly
358,358,1,the first time i used uber driver rushed i waiting minutes help luggage rude the next time opposite so toss depending individual i did bad taste mouth first experience
359,359,-1,i took uberpool rate came used promo code discount while alighting driver said pay i paid cash alighted again i took showed i confirmed pick while alighting driver asked i said said i balance pay uber i want block road cause traffic jam i settled strange do even credit facility uber trips i give card details cash payment then let alight less fare charge later discrepancy fares days charging i wanted refund extra charged uber complaint firm asks card details i dealing cash i like uber co clarify i charged extra now trip list also show previous discrepancy
360,360,1,used uber boston ma driver excellent knew way around peak driving time work we used uber times always got destination time
361,361,-1,i took trust factor uber i got ripped left cold i suffered severe pain well the drivers great whoever money part took much in i way home i kept telling they kept showing receipt days lot i contacted uber restored money i keep pushing one thing i learned go morning rates different make sure enough cover
362,362,-1,i loyal customer uber i even get hold anyone the drivers great however charging system unprofessional unreliable i going report lost stolen due they surcharges flash fast even get chance see charges they also start charging rides even take even requested even authorized this get money scam i trust uber unless awhile type thing continuous customer drain account watch closely overdrawn many fees luckily i watch mine i going go lyft hopefully better
363,363,1,i used uber miami beach rio de janiero costa rica it fast convenient get car location fact guessing cost ride going simply excellent what i really like fact know driver going type car driving
364,364,-1,i requested trip using uberpool i using daily location today i received uber receipt daily charge higher i used app dispute charge receive crazy response stating i charged correctly they liars lazy even research issues looking map app driver drove location continued no one else car he ended call i reached uber gotten large quality customer service diminished they need monitor drivers better if actually researched issue i sure records requested destination i entered i picked the app gps it also map went location i requested i understand i charged going address i go i request go location uber needs right customers a drivers diminishing quality services they need realize company game i already researching alternative means i also disputing overcharged amount bank
365,365,1,uber proven reliable source service one one mode transportation
366,366,1,excellent app does beg tips lets rate driver ambiance shows proximity driver location allows way communication driver en route many drivers visible uber sign identify vehicle have transported hospital crutches sometimes walker super helpful courteous
367,367,1,we love uber we never wait three minutes ride the cars always clean every driver courteous professional speaks audible english we yet meet one enjoy working uber
368,368,-1,this morning i ordered cab app my credit card charged the app said driver minutes away it showed car going home after mins i called driver times pick i cancelled car mins later total mins i ordered new cab app came mins they charged ride cancellation fee i emailed since customer service number basically told i cancelled i charged they crazy basically called liar why i order another cab i lying refuse credit card so i cancel card i never ever ever use service they even put wrong address they crooks imagine many people get way it disgusting
369,369,-1,i used uber go stressful dr appointment wish i driven i the vehicle mess smelled awful leather seats sticky i afraid ask it bad trip anyway place i going traffic busy the driver swerved traffic least miles speed limit and rude
370,370,-1,figure risky uber charge right credit card whatever want fact one day route i charged times much driver uber driver intentionally took longer route get destination charge i know trip i check emails end day late hard find right subject submit complaint uber their customer service horrible listen complaint using patterns reply i will not use uber again i think uber drivers way rob customers
371,371,1,uber tries hard give rider great rideshare experience i taken uber many times met wonderful drivers always time always clean
372,372,1,uber convenient however unlike started visually anyone driver their ability keep quality control working now dirty uncomfortable cars rude arrogant barely speak english cs nightmare
373,373,1,uber stellar solution commuting home area northern va seems i one issue resolved within hrs driver use shortest route possible i immediately refunded difference each driver great operation vehicle demeanor i also used uber washington fl
374,374,-1,i requested uber la pasadena quoted estimated i charged full price discount getting uber new client use referral promo code removed account honored i aware i took trip home i charged dollars once second discount removed account honored i charged full amount trip additionally driver canceled en route location instructed call someone else uber charged cancellation fee uber may promising concept point since i used many times customer service seriously depleted i used promote i actually opposite i heavily promoting lyft duty resort concierge i speak thousands people every month really screwed former client rich according recent news uber boss abusive sexist creep facing potential lawsuits former employees i hope lyft becomes dominating service i definitely going help
375,375,-1,uber gradually allowing drivers poor reviews work i safety issues even driver clearly influence among safety issues re uber drivers when i canceled ride due low review scoring passengers charged cancellation fees refused refund this happened three times row i cancelled trips within less allows cancel trips i feel safe riding driver poor review score configured ride drivers score i encountered safety issues drivers i try lyft cabify juno via choosing uber i sure companies continue come market provide much better services compete uber
376,376,-1,i free rides i booked uber ride from ramakrishna ashram bangalore jaynagar block bangalore i paid rs even though distance less the distance around but i paid really fair i upset uber service please clarify my query i waiting kind reply
377,377,1,i great uber rides one outright dangerous the dangerous one driver philadelphia enough room old car luggage rap music turned loud i hear phone texted way airport but overall pretty good toronto drivers i even understand due accents the cities i find best phoenix denver las vegas
378,378,-1,i disabled i waited uber cold wind almost minutes guy said minutes min never came he lost gas station address i gave it corner i walk i finally got new cab min the cab driver way got freeway wrong street turn around charged mistake cab driver charged cancellation fee i tried speak uber generic answers treat questions concerns case case maybe i try lyft i heard people better
379,379,-1,i use uber town trips recently new orleans i charged initially quoted two trips uber customer service bother investigate complaint simply sent form letter stating charged correctly matter resolved
380,380,1,i use uber occasions car needed repair i used app really convenient use it shows cars local area close location they show driver approximately soon arrive i found drivers polite good drivers i use needed
381,381,-1,i set appointment ride march pickup location ride doctor kimel forest park drive pickup window the driver call showed so i realized coming like i found another uber driver take appointment well unfortunately time got i already past appointment time seven minutes honor appointment they told i pay rescheduling fee i cancel appointment within hours well reason cancel appointment original uber driver time take doctor so i found doctor i paid fee i meet lee called uber back pickup kimel forest park drive back residence you check records driver originally supposed pick unreliable unprofessional picking phone calling notifying going able make at point i gotten another driver got time refused so i realized going late i called another driver he got little bit appointment scheduled i notified i pay rescheduling fee i reschedule appointment immediately at time i searched another uber driver take home he pick kimel forest park drive took residence both drivers took brought home extremely professional courteous pleasure ride my problem original driver original pick time call window by showing i paid ride doctor reason i appointment due driver late i pay rescheduling fee doctor totally unacceptable this first time uber customer really good way start business relationship i appreciate help rectify situation
382,382,-1,requested pickup disneyland hotel driver minutes away car never showed moving i texted driver driver texted back arriving hotel point minutes i called driver told walk past amc theater downtown disney couple blocks past that minute walk he refused come hotel said allowed enter property true driver hung i charged cancel fee plus pay last minute taxi lax uber useless disputing fees zero ability talk human they send email saying reviewed complaint charges appropriate will never use uber total scam
383,383,-1,on feb night i boarding uber cab daughter booked driver started without checking i got door closed result right foot came wheel car i shout stop i asked reverse car took good five minutes inched back bit i told reverse foot still stuck yell decided move back the pain unbearable i go hospital insurance left back daughters decided india go hospital due language barrier france comprehending english challenge i want wrong diagnosis i ended ligament tear right ankle take long heal i submitted hospital report uber told compensate injury i wrote uber support natasha called today asked i insurance i paris i told instead asking claim insurance uber actually pay compensation injury unwarranted pain caused due negligence uber driver duty i shocked responded uber responsible anything happens customer ride i take company driver works ridiculous shame established company like uber washing responsibility leaving affected passenger sort third party the cab booked uber saying uber responsible disgrace speaks volumes lack business ethics uber demonstrates i wrote travis kalanick even tweeted post response
384,384,1,i recently need transportation tampa fl assisting medical issue we flew texas told try uber instead regular taxi we pleased vehicles clean drivers friendly prices much better taxis i know cost airport hotel taxi cost cost returning airport hotel uber car
385,385,-1,we pick point little italy san diego california moment ordered uber ride our driver never showed we request another uber driver took us airport uber refused incorrect cancellation fee
386,386,-1,this first experience using uber i called ride given price i accepted ride overall happy prompt pick driver later month i reviewed charge card noticed i billed uber next day additional when i emailed complained answer driver unable calculate price correctly i believe uber charge card without consent the fact driver made mistake problem agreed cost first time using uber later i told i given discount new customer uber standing behind additional charge this worst customer service i ca believe uber thinks ok charge card ride can imagine store charges add additional cost whatever reason wanted this right the driver eat cost learn mistake
387,387,1,some drivers creepy some passengers rude i like surges passenger cool drivers
388,388,1,my husband i staying hotel chicago we going dinner knew need cab the line cab long moving slowly our daughter us called uber minutes if waited long line missed dinner reservation the driver pleasant college student neat clean car we used uber olympics rio last summer cheap drivers quick
389,389,-1,uber care i charged ride i taken many times never paid they adjusted fee next morning claimed driver let us know issue prevented trip timed properly added charges reflect after dealing new customer rep every question getting explanation i moved challenge bank enabling fraud horrible customer service zero stars possible
390,390,1,i used uber generally good but occasion either never showed find location inconvenient i find alternate method
391,391,1,my first experience uber san diego my wife i attended event union station wanted ride back hotel we called taxi message vehicles area call back hour inquire we downloaded uber app less minutes later uber
392,392,-1,i live las vegas nv experience one drivers tailgating freeway passenger car i sent messages website every form social media let know need check drivers thoroughly nitwits i getting canned responses one acknowledging issue hand sounds like real winning company sure
393,393,-1,i using uber quite time normally app since i fighting phone company i ordering via internet i normally take pool cheaper obviously provide fair quotes pool i cross reference uberx first ensure surging make pool request so i like normal price i figured pool least less to surprise i paid i even took screenshot sent uber reply except automated message straight rip use lyft
394,394,-1,i going friends decided get uber we called uber come pick us apartment we gave address drove us destination it long ride tried talk he rude us gave us short one word sarcastic answers when dropped us anywhere close destination walk two miles get this good uber experience
395,395,1,i used uber last weekend first time drivers amazing i felt comfortable safe found experience good
396,396,-1,i one experience request uber confirm pick never show myself friend stood half hour pm night waiting driver called said right it dark women standing street feeling unsafe waited then next days i deal uber charging card cancellation they wanted satisfy credit whole inconvenience seriously very unreliable worried customer safety satisfaction
397,397,-1,i called set uber ride as i waiting i saw making wrong turns driving away i called contact number received message phone receiving calls time i texted going wrong way respond i saw sitting moving anymore i texted still respond after i cancelled ride new ride got target parking lot cold by time new driver came got home almost i charged ride i cancelled i contacted uber said so driver phone find still charge even though waited called texted driver respond you stuck charge i feel reprimand driver let take loss charge setting better driver
398,398,-1,uber one shady unethical companies ever created i stopped driving year ago decided try ubereats delivery person i figured better i drive people boy i wrong first take every delivery then enough delivery drivers i noticed i driving mins reach restaurant compensated pick order delivered location may mins away giving driver whopping delivery i also gone pick orders arrive restaurant find order cancelled uber compensate driver cancellation fee the order still showed active app nobody took time notify i stopped accepting requests mins away so order cancelled i lose anything so guess uber started manipulating travel time restaurants often times changing min away so i received request instead showing actual mins away showed min so accept request hit navigation gps shows actual time cases restaurants mins away it work though i deliver areas i know really well i well aware restaurants close location at first i thought something wrong app uber never responded i asked manipulating instant pay uber offers drivers option cash daily using instant pay sound like winner right wrong instant pay work time there several times i needed emergency money bills etc so i go deliver hit instant pay button guess i worked hours i ca get money i contact support means never resolved uber give i received different reasons different support reps i get money uber says keep driving check back week days it resolved they charged flimsy delivery bag i never asked i delivering weeks i received something mail i set aside never opened days later i checking earnings i noticed missing contacted support see money told delivery bag i never ordered asked i told i like refund i order i open next thing i know like you keep bag give refund a days later i noticed uber sent email offering i give pay statements lyft when i answer sent another email offering no thanks uber that private information i keep lies time drivers earnings also riders really thorough background checks drivers nor research restaurants use ubereats a lot restaurants i picked orders low health scores most low high good they concern anyone they care bottom line if deliver make sure accept orders close proximity otherwise lose money keep mind court ruled uber penalize accepting orders accepting cancelling days ago i needed emergency money i turned app i started deliveries i reached goal i hit button cash never received money i contacted support literally blown they made effort help i ended borrow money mom the final straw i attended uber q uber employees answering questions laughing unprofessional they responding drivers like went less weeks ubereats delivery driver i delete app i sent request permanently delete account when i sent delete request i received generic response uber asking help well day late case short i ca support company care anyone if use service rider driver make sure pay attention money
399,399,-1,i arrived las vegas called uber driver judylynn acted nice etc asked i wanted charge cell phone not thinking necessary i gave charge she dropped hotel strip i soon realized i left phone car gone you ca get touch uber phone she wo i going call lvmpd report stolen and get security video this horse manure what hell wrong people you fired
400,400,-1,how keep getting away things i use uber everyday multiple times day i drivers blow stop signs drive recklessly etc i needed uber night i used app i connected mohammed he immediately calls tell min away even though app always accurate said min away i told i wait min later since obviously took sweet time pulls halfway block i walk towards i open door driver passenger side drives he actually hit hurt i called repeatedly answer he pulls end block main road as i speed walk towards waving arms drove i saw drive drive around neighborhood park around block see app i called nothing he cancels trip i charged cancellation fee i wrote uber driver clearly reckless emails generic one really reads anything they refund money thinking concern the emails go back forth finally get someone name lia extremely rude said i get refund company need give one meet eye eye case closed i witness i almost hit drove company responds someone loyal customer i use uber multiple times day i want something done customer service rep lia driver i backing i enough
401,401,1,first i want say i used ubers months never problem wanted write happened let others know uber great a friend always used uber phila i idea i recently moved florida took trip back home phila via tampa airport the cost uber airport i gave tip on way back tampa airport i also use uber wrong again no idea ubers allowed near airport after flight got late evening i got online summon uber site pull i tried i worried submitted using taxi i walked sitting side asked available they stated yes i like go i told treasure island told least what i said ubers charge i get online he said you wo not allowed so taxi rob people taxi want ubers rob people especially need i but i took taxi bridge friend pick guess i taxi minutes charge that bs i got bridge instead calling friend i called uber still got home cheaper taxi drivers legal thieves it really needs stop
402,402,-1,i experience stolen uber customer despite contacting uber using police legally expectations uber declined give police information need prosecute thieving customer it sad uber came kenyan market kenya police they made impossible get reprieve crimes committed drivers customers to get security team email nightmare they phone communication confused staff keep sending junk mail despite complaints
403,403,-1,be careful uber getting sloppy overcharges providing credits charging cancellation fees canceled this all happened within last week uber late arrival twice last week they sent text message time stating credit next fare it ride i never keep text messages i remember sort problem i ride quite bit i think anything credits couple days messaged uber several times they want provide dates times text message i provided dates times yet still ask i flabbergasted text messages comes credits still working funny want provide proof look receipt their customer service regarding issue complete joke another time overcharged if i look receipt screwed overcharge a driver canceled ride last night uber charged cancellation fee i still waiting response now i review every charge
404,404,-1,we know uber lousy try lyft instead another example arriving fort lauderdale airport tried uber it accepted driver called cancelled saying early they told go app cancel i assume charge get trouble cancelling ride this happened second time different driver exactly then finally one arrived uber charge credit card cancelled fees instead charged entire amount rides i take list site cancelled i paying close attention credit card transactions gone unnoticed there way contact uber support either when call tell send email support then send email address comes back address get monitored read uber sucks
405,405,-1,i saw commercials needed transportation i disabled knees legs also weakened i opened uber account added promo code thought i set first trip wrong i refused pick times stranded i tried walking legs gave way fell side road stranger helped gave ride home i contacted company stated account problem fine next ride i dropped family member work called uber i refused ride i pay pocket i granddaughter dropped home contacted uber said i must credit debit paypal android etc form payment i explained i two reps confirmed i use gift cards i requested refund gift card uber refused stating either give us credit card services give refund so i sit swollen knees it bad experience i need doctor appointment
406,406,-1,i purchased flat fare package nyc use boroughs uber pool uberx fare i take uber pool clearly quoted i screenshot charged i contacted uber customer service sucks told driver issue prevented trip timed according proper pick drop it clearly states felt driver compensated this company putting fake advertisements charging totally different fee without customer consent
407,407,-1,here i sent i sick fraudulent charging cancellation fees when i cancel within seconds ordering car warns may fee canceling minutes after ordering yet regularly charge cancellation fee i asked customer service people escalate legal department this illegal practice then i dispute charges you gambling people wo complain wo notice i notice today i canceled two cars within seconds ordering eta long i got charged customer service refusing refund illegal charge disgusting i inform every legal authority i think order protect public meanwhile i demand refund two appropriate per your rules cancellations
408,408,-1,we booked confirmed pickup anna maria fl pie fri no show lost flight get another tampa omaha cost us did talk someone uber said nothing should insurance something like never done yet
409,409,-1,supposedly uber meant cashless per response unless got driver the ride boca toojay deli glades rd wpb started stop gas station driver complained cost pay cash vs credit card per gallon the ride went well arrived wpb drive said i credit cards i offered card this fine i always carry cash i asked much said like like i said fine i handed driver asked back he said offered ones went house grabbed i gave i get electronic receipt iphone showing receipt the receipt attached i tell first time uber customer i defrauded money issue i plan individuals staff seek you right thing uber thanks letting us know greg as reminder uber experience meant cashless we happy review trips make necessary adjustments fares let us know issues arise we also reached driver get side story well in meantime let us know anything else help sent michael tuesday february am
410,410,-1,my uber ride home enjoyable i paid after shopping i turned uber app request ride everything normal moment i pressed request ride the app moved view airport asked select location i backed tried app still insisted i select location within airport funny thing there blue dot real pick location app allowing click blue dot when i manually entered location still swung back airport i yr old choice agree ridiculous overcharging when i brought uber attention i dismissed gave response it higher demand uber service yeah ok long story i ripped uber gives i not using service ever
411,411,-1,undisclosed charges fees this company offer support driver partners they adjust fare payments without giving driver notice close http links access driver support withhold account information i received full payment service rendered reach live person received chat response resolve
412,412,-1,two days ago i took trip uber santo domingo dominican republic i normally use service every day another passenger trip forgot phone car since sent messages uber customer service they finally determined driver found phone still waiting returned uber driver direct contact information yet way i get feedback uber customer service system i think cases uber make easier driver customer communicate directly i longer using uber recommending services incident we want item returned i longer trust service reliability safety rating
413,413,-1,let start saying i disability my team office decide lunch clyde chinatown the driver taking chinatown pick front building want i like keep trying invite lunch the nightmare i watching driver going around circles i tried calling answer he finally called i barely understand he wanted meet almost block away i told i disability needed pick front clyde cancelled scheduled another ride once i person wanted meet corner i finally took taxi back office picked front clyde dropped front office from i need travel dc i taking taxi by way i complained uber i got sorry i trust vetting driver oh way driver cancelled charged cancellation fee uber refund email keep implying fault i want know fault drivers seem know drive dc never
414,414,-1,regardless uber says care less driver earnings interested signing new drivers last saturday night ocean city maryland coastal town runs miles long drivers that one every feet roadway that nothing total bs about every three days i get message uber offering bonus i refer new driver make trips hey uber concentrating drivers making driver app work
415,415,-1,uber care drivers so uber take fuel charges weeks sends letter explaining fault correct problem two pay periods take fuel charges one pay and top riders damage vehicle uber tells pay deductible file claim they overcharge riders upfront pricing takes nearly rides miles and fair driving night subjects rated drunk racists turn deciding factors whether i able continue driving platform
416,416,-1,i purchased uber gift card put card i unable use every time i try book ride says accept form payment i back forth via uber tried everything told nothing working i since pay transportation costs i use uber credit it shows account wo process uber able give solution attempted refund money i money give away i want back do not purchase an uber gift card it will be a waste of money
417,417,-1,used uber probably times time arrived almost minutes late ended wrong destination they pay attention sign road showing address reliable means locating simple address absolutely ridiculous in last times i used also added booking fee unimpressed in speaking drivers area know going relying solely gps one driver even know bearings n s e that baffled end as result crappy service i cancelled account local cabs dollars arrive time know exactly going
418,418,-1,this damn service charging rides i used i notice bank statement uber charging rides week i notify bank pull rides past days i used i otr truck driver cars home my next step report uber bbb take court crap for i take cab pay extra money instead getting ripped uber people stop using uber
419,419,-1,my vehicle inspection ran uber gave notice i went got inspected sent inspection papers uber they emailed back said wrong form you get uber forms fill but i respond back email find get i tried days get touch uber form need can not get touch anyone way they reply generalized questions website
420,420,-1,i signed google ad directly uber website orange county drivers ca receive signing no conditions terms listed i took pics video i read many stories trying cheat people i inquired i signed i get bonus told oc drivers i googled ad still running oc drivers i took pics video wrote false advertising they told pay full bonus rides after rides contacted saying i get link sanfran link i already sent evidence orange county link i weeks i written opt arbitration letter i going pay i opting joining lawsuit this intentional scamming they running ads usd bonus new drivers oc tell get
421,421,-1,we never used uber know procedure friend called confirm minute trip home airport the ride cost us we know friend charged account of course got airport driver removed luggage held hand we gave unknowingly paid advanced phone secured credit card payment he knew darn well must mistake no way anyone tips minute ride he say anything the driver kept money
422,422,1,i driving uber uber navigation application total disappointment when accept rider request address rider disappears application screen leaving mercy uber application navigate well so time enter vehicle gps application then uber application routes wrong location understand direction car actually going i used google maps waze applications issue the uber application interface either well going circles quite often uber waste time money make uber gets big portion fees they done better job development my car gps runs circles around uber application problems getting specific addresses so wrong uber application
423,423,1,app works fine nowapp works fine nowi driver active account this second third time i opened app forces go bonjour leasing partner website without allowing access account i not ask one overpriced per month leases i just want get account
424,424,-1,i booked uber railway station the status showed take mins reach destination the uber driver sadiknoor whose car number almost right called inquired i wanted go i told destination railway station after waiting long able see driver i called asked much time take he said take mins reach he telling proper destination inquiring got know mins mins i also got know driver moving opposite direction it around pm we tense train senior citizens despite leaving home early afraid oldies needed rush ignore consequences health catch train thanks uber
425,425,-1,uber horrid work week week keep issuing fee ubereats bag i already paid each week gets taken still yet fix secondly give incentives make impossible reach i earned additional instead say somehow i meet requirements this company joke
426,426,-1,i confirmed pick uber the trip driver come pick says place minutes so minutes passed driver never shows i cancel pick uber i cancel uber deducted account i cancel pick credited next ride why i used uber screwed i think fault fulfill contract place minutes that i cancel trip otherwise i stick
427,427,-1,well i sign uber i looking extra income side in beginning started pretty slow i figured things make decent money using uber like previous reviews money make really cover expenses like gas car maintenance etc for example total trip fee uber fee actual earnings gas online hours which comes minimum wage i put i needed money however recently i pick three passengers i husband drive i feeling well i also vehicle account one three reported uber husband driver uber put account hold call investigation complete i received email uber situation they said since else drove beside i ban i email back said why i get warning first offense instead complete ban they said zero tolerance account sharing based uber driver their customer service sucks even try call matters i told i seen guidelines beforehand i let husband drive i believe even encourage drivers read entire policies work either driver rider beware uber tactics
428,428,-1,i picked customer exactly surge area went miles away so i surge area but uber gave surge trip i messaged uber said i surge but i sure next day i got another request surge place that time i took screenshot shows request comes surge sides surge appears i send information uber uber still says surge side asking customer name i save customers name information customers i said like i know trip i sent trip information i they still says customer name trip date whatever they give day i took request i waited mins i called customer said i come i lost keys please cancel trip i said okay this happens times because uber changed driver screen longer i see trips canceled driver so i information i told uber i cancellation fees they still says okay give us customer name trip date time fare hey trip even start customer come i give fare information also i record customer name whatever if wanted find trip many minutes i waited this totally weird from surge i cancellation fees my total lost i gon na drive uber they weird and everytime messaged templates help totally
429,429,-1,i took uber terminal house the bill later i checked credit card i charged cleaning fee it wife back seat the driver put luggage trunk i emailed uber immediately send picture back seat full garbage rocks food etc i explained situation i called bank finally apologized promised complete refund please take picture car this drivers use kind strategy charge times money be advised thanks
430,430,-1,i signed almost month ago i get daily processing account the site said days not month i signed christmas i almost january why nobody tell i gotten hold customers services many times still waiting
431,431,-1,i single mother three month old baby trying get back feet long story short i got job working i staying motel taking uber drop baby go work every day the first day cost go blocks babysitter get work i borrow money next two weeks rides pay back i get paid well next day get babysitter get work i idea price gouged according demand i enough money rides thanks lot uber
